bond_id,atom1_id,atom2_id,type
4876,aDh,cl,7
4877,aDh,EZ,1
4878,aDi,Zd,1
4879,aDl,UI,1
4880,aDm,Wc,7
4881,aDm,aMo,7
4882,aDn,anf,7
4883,aDo,cy,1
4884,aDp,aHv,7
4885,aDr,dt,1
4886,aDr,No,1
4887,aDs,aga,1
4888,aDt,asX,7
4889,aDu,ek,1
4890,aDu,uk,1
4891,aDv,dg,1
4892,aDv,arO,1
4893,aDw,apJ,1
4894,aDw,MG,1
4895,aDy,avB,1
4896,aDy,cv,7
4897,aDA,Da,1
4898,aDA,aoJ,1
4899,aDB,ti,1
4900,aDC,pR,7
4901,aDC,SI,1
4902,aDD,ags,1
4903,aDD,aEt,7
4904,aDD,aKW,1
4905,aDF,Ne,7
4906,aDF,Ou,7
4907,aDF,Ys,7
4908,aDG,KF,7
4909,aDG,nF,1
4910,aDI,zE,1
4911,aDI,abi,2
4912,aDJ,wf,1
4913,aDK,aCh,7
4914,aDK,RN,7
4915,aDL,arz,7
4916,aDM,va,1
4917,aDM,yo,1
4918,aDN,Mn,1
4919,aDN,oD,7
4920,aDO,x,1
4921,aDO,Zp,1
4922,aDQ,abu,7
4923,aDQ,eA,1
4924,aDR,wo,1
4925,aDR,aEl,1
4926,aDR,axl,7
4927,aDT,azT,1
4928,aDV,asr,1
4929,aDW,qJ,7
4930,aDW,aKq,7
4931,aEd,Fb,7
4932,aEd,asU,1
4933,aEe,ack,7
4934,aEi,ty,7
4935,aEj,MG,1
4936,aEj,afW,7
4937,aEk,amU,7
4938,aEl,gj,1
4939,aEl,Rs,1
4940,aEm,qx,1
4941,aEm,amt,1
4942,aEn,JE,1
4943,aEp,azX,1
4944,aEq,aDj,1
4945,aEs,mX,1
4946,aEs,Fr,1
4947,aEs,adG,1
4948,aEu,ajR,1
4949,aEv,eg,1
4950,aEv,lg,7
4951,aEv,UF,1
4952,aEx,iI,7
4953,aEx,aex,7
4954,aEy,RR,7
4955,aEz,akA,7
4956,aEA,hn,7
4957,aEB,sf,1
4958,aEB,YW,7
4959,aEB,Zm,7
4960,aEC,NM,7
4961,aEE,amW,7
4962,aEH,aJ,7
4963,aEH,QT,7
4964,aEH,hP,1
4965,aEI,aLv,1
4966,aEL,apE,3
4967,aEM,DY,1
4968,aEM,nI,2
4969,aEN,RL,1
4970,aEN,akh,1
4971,aEO,VG,7
4972,aEO,aLx,7
4973,aER,aEl,1
4974,aES,alf,1
4975,aET,awz,1
4976,aEU,CI,1
4977,aEU,As,1
4978,aEV,Fm,1
4979,aEV,qs,2
4980,aEW,avW,1
4981,aEW,aKX,3
4982,aEW,tN,3
4983,aFc,aBq,1
4984,aFd,YY,3
4985,aFf,mp,3
4986,aFg,oc,1
4987,aFg,SN,1
4988,aFh,aKa,1
4989,aFj,abb,1
4990,aFj,sK,1
4991,aFj,UL,7
4992,aFk,Lx,1
4993,aFl,aHo,1
4994,aFm,cy,1
4995,aFm,rW,1
4996,aFn,avG,1
4997,aFo,BQ,5
4998,aFo,SG,3
4999,aFo,Xp,3
5000,aFp,sV,7
5001,aFq,adY,1
5002,aFq,Cb,1
5003,aFq,kg,2
5004,aFq,aHK,7
5005,aFr,Nj,7
5006,aFr,QF,7
5007,aFr,aLR,7
5008,aFt,Vs,1
5009,aFt,kT,7
5010,aFt,aAw,7
5011,aFu,nV,1
5012,aFu,pH,7
5013,aFw,amW,7
5014,aFx,amT,1
5015,aFx,yl,1
5016,aFy,id,1
5017,aFy,gC,1
5018,aFz,apY,1
5019,aFA,LF,7
5020,aFB,abg,1
5021,aFB,aDK,1
5022,aFC,ail,7
5023,aFC,Dv,7
5024,aFD,aIU,1
5025,aFD,XN,1
5026,aFG,SZ,1
5027,aFH,pD,1
5028,aFI,oW,1
5029,aFI,axU,1
5030,aFJ,aJC,1
5031,aFK,aHX,1
5032,aFK,Ul,7
5033,aFM,GA,7
5034,aFN,adA,1
5035,aFO,EV,1
5036,aFP,ajP,1
5037,aFQ,Xz,1
5038,aFR,ana,1
5039,aFR,OK,1
5040,aFS,ek,1
5041,aFT,aob,7
5042,aFT,Dv,7
5043,aFU,Rg,7
5044,aFW,aMX,1
5045,aFW,aNZ,3
5046,aFX,aOL,1
5047,aFY,oY,1
5048,aFY,LS,7
5049,aFZ,Is,3
5050,aGa,Ez,1
5051,aGa,zp,1
5052,aGa,aou,1
5053,aGb,afJ,1
5054,aGb,aMM,1
5055,aGb,adO,1
5056,aGd,qY,1
5057,aGi,acY,1
5058,aGj,tM,1
5059,aGj,aDc,1
5060,aGj,TB,1
5061,aGk,aaU,1
5062,aGl,NX,1
5063,aGl,abd,1
5064,aGl,agy,1
5065,aGn,Sq,7
5066,aGo,BA,7
5067,aGq,BO,7
5068,aGr,Da,1
5069,aGt,sA,1
5070,aGt,anH,3
5071,aGu,km,7
5072,aGu,rL,1
5073,aGv,Mi,7
5074,aGv,Ex,7
5075,aGx,Td,7
5076,aGy,aqc,1
5077,aGz,aFc,1
5078,aGz,II,1
5079,aGA,xE,1
5080,aGD,amj,1
5081,aGE,ZQ,3
5082,aGE,agh,7
5083,aGE,UE,7
5084,aGF,zH,1
5085,aGF,aBH,1
5086,aGH,Ri,7
5087,aGI,yU,1
5088,aGI,aiW,2
5089,aGI,ay,2
5090,aGJ,aBJ,1
5091,aGK,apd,7
5092,aGL,abJ,7
5093,aGL,Wu,1
5094,aGL,yP,1
5095,aGL,rv,1
5096,aGM,MC,1
5097,aGN,Ly,7
5098,aGN,abM,7
5099,aGO,avp,1
5100,aGO,CV,7
5101,aGQ,aOf,1
5102,aGQ,aGM,1
5103,aGR,asY,1
5104,aGS,dm,1
5105,aGT,mk,7
5106,aGT,oJ,7
5107,aGU,eE,1
5108,aGV,aad,1
5109,aGW,nE,1
5110,aGX,lS,1
5111,aGY,mH,2
5112,aGY,aAw,7
5113,aGY,jH,1
5114,aGZ,avb,1
5115,aGZ,LI,1
5116,aHa,ue,1
5117,aHa,abM,7
5118,aHb,oe,7
5119,aHb,ajp,7
5120,aHc,auY,3
5121,aHc,atc,2
5122,aHf,lw,1
5123,aHf,aAV,1
5124,aHf,ahu,1
5125,aHf,JA,1
5126,aHi,Qt,7
5127,aHj,zw,1
5128,aHk,HR,7
5129,aHk,Lx,1
5130,aHl,pW,7
5131,aHl,oD,1
5132,aHn,CR,7
5133,aHo,lE,1
5134,aHo,aok,1
5135,aHq,SA,7
5136,aHs,fE,1
5137,aHs,amz,1
5138,aHt,aW,7
5139,aHt,pv,1
5140,aHu,jP,1
5141,aHw,awY,1
5142,aHw,aDX,1
5143,aHx,ek,1
5144,aHx,sw,7
5145,aHz,Af,1
5146,aHB,aLo,1
5147,aHB,Fd,7
5148,aHB,ash,2
5149,aHC,anx,7
5150,aHD,PT,1
5151,aHF,NY,1
5152,aHF,LX,7
5153,aHG,MV,7
5154,aHI,acq,1
5155,aHK,xa,1
5156,aHL,HP,7
5157,aHM,kx,1
5158,aHM,aKy,1
5159,aHN,aOI,1
5160,aHN,xr,4
5161,aHN,nR,1
5162,aHO,aDY,1
5163,aHQ,LW,7
5164,aHQ,apY,1
5165,aHR,aJC,1
5166,aHS,aDU,1
5167,aHT,rJ,7
5168,aHT,aDh,1
5169,aHU,My,1
5170,aHU,adY,1
5171,aHU,avp,1
5172,aHW,JV,1
5173,aHW,sC,1
5174,aHX,Rd,7
5175,aHY,MH,7
5176,aHZ,bJ,1
5177,aIa,aaU,1
5178,aIa,VE,1
5179,aIb,aD,1
5180,aIb,Ax,1
5181,aId,Hy,3
5182,aId,QS,1
5183,aId,lF,1
5184,aIe,MO,1
5185,aIe,Qu,7
5186,aIf,aew,3
5187,aIf,vF,1
5188,aIf,zK,1
5189,aIg,SM,1
5190,aIh,Ye,1
5191,aIh,Qy,1
5192,aIh,Vm,1
5193,aIi,tK,1
5194,aIj,arJ,1
5195,aIk,aIP,7
5196,aIm,hx,1
5197,aIm,cF,1
5198,aIm,cQ,1
5199,aIn,F,1
5200,aIn,aOo,2
5201,aIo,dX,1
5202,aIp,uG,7
5203,aIp,At,1
5204,aIr,zt,3
5205,aIs,age,7
5206,aIt,Mc,1
5207,aIt,agq,1
5208,aIu,ayo,7
5209,aIu,nS,1
5210,aIv,Ys,1
5211,aIB,TP,1
5212,aIC,aBG,1
5213,aIC,awV,2
5214,aIC,tF,1
5215,aID,gg,1
5216,aID,SJ,1
5217,aIE,aem,1
5218,aIE,aqu,7
5219,aIF,AA,7
5220,aIF,aJO,1
5221,aIH,Ik,1
5222,aIH,rz,7
5223,aII,nX,1
5224,aIJ,vc,1
5225,aIL,axz,1
5226,aIM,Jv,1
5227,aIM,OP,1
5228,aIN,aht,1
5229,aIN,QR,1
5230,aIO,arP,1
5231,aIO,aKi,7
5232,aIP,arg,7
5233,aIS,qY,1
5234,aIT,lr,1
5235,aIU,kQ,1
5236,aIU,abV,7
5237,aIV,EL,1
5238,aIV,Ji,1
5239,aIX,ts,1
5240,aIX,RT,1
5241,aIY,tk,1
5242,aIZ,uw,7
5243,aIZ,akE,1
5244,aIZ,aCq,7
5245,aJa,ge,1
5246,aJb,aEJ,2
5247,aJb,agz,1
5248,aJc,FU,1
5249,aJf,AS,1
5250,aJj,hC,7
5251,aJj,aap,1
5252,aJk,aEi,1
5253,aJm,Ly,7
5254,aJn,S,7
5255,aJo,ayO,1
5256,aJp,as,1
5257,aJq,aNh,7
5258,aJq,aFg,1
5259,aJr,acV,1
5260,aJr,zc,1
5261,aJr,aLG,1
5262,aJs,afG,1
5263,aJs,fv,1
5264,aJs,XF,1
5265,aJt,akO,1
5266,aJt,aEz,2
5267,aJv,vs,3
5268,aJv,aOm,7
5269,aJw,RZ,7
5270,aJx,aAw,7
5271,aJy,su,1
5272,aJy,xT,1
5273,aJA,adm,1
5274,aJA,abJ,7
5275,aJA,JD,1
5276,aJB,agD,1
5277,aJC,Uj,7
5278,aJC,Cw,7
5279,aJD,aMf,1
5280,aJF,azR,1
5281,aJG,aJF,7
5282,aJH,apI,7
5283,aJI,aEW,7
5284,aJK,aCf,1
5285,aJK,Pv,7
5286,aJL,anb,1
5287,aJL,Xf,7
5288,aJN,akm,1
5289,aJP,aIs,1
5290,aJP,QH,1
5291,aJR,amh,7
5292,aJS,Si,1
5293,aJS,aOi,7
5294,aJT,Ul,7
5295,aJU,ajS,1
5296,aJU,arD,2
5297,aJV,atU,1
5298,aJV,oM,1
5299,aJV,afI,2
5300,aJW,anT,1
5301,aJX,ey,1
5302,aJY,akz,7
5303,aJY,Gf,7
5304,aKa,ba,7
5305,aKe,ao,1
5306,aKe,Uq,1
5307,aKf,GK,1
5308,aKf,DE,7
5309,aKf,aEY,1
5310,aKg,vM,7
5311,aKg,ah,1
5312,aKh,afh,7
5313,aKh,HM,7
5314,aKi,aFk,7
5315,aKi,aqX,1
5316,aKj,Ig,7
5317,aKl,mv,1
5318,aKl,aHK,7
5319,aKm,Ll,2
5320,aKm,Nk,1
5321,aKo,Vs,1
5322,aKo,wE,1
5323,aKp,apV,1
5324,aKp,hO,7
5325,aKq,ayn,1
5326,aKs,aIB,7
5327,aKs,arA,7
5328,aKv,aow,1
5329,aKx,yS,7
5330,aKB,aiJ,1
5331,aKB,ck,1
5332,aKC,lG,7
5333,aKD,Ud,2
5334,aKD,adX,3
5335,aKF,agT,1
5336,aKH,apP,3
5337,aKI,Xa,1
5338,aKI,aGp,3
5339,aKJ,amW,7
5340,aKL,aqL,7
5341,aKM,aGs,1
5342,aKM,anp,7
5343,aKM,oD,1
5344,aKN,Wx,7
5345,aKP,hO,7
5346,aKP,Gt,1
5347,aKQ,GQ,1
5348,aKQ,avI,1
5349,aKS,axe,2
5350,aKS,sy,1
5351,aKU,azv,1
5352,aKV,aHj,1
5353,aKZ,ahp,1
5354,aLa,gM,1
5355,aLb,mn,7
5356,aLb,Tc,1
5357,aLb,FX,1
5358,aLc,Ti,7
5359,aLc,fT,2
5360,aLc,aqB,1
5361,aLc,yr,3
5362,aLd,aeD,1
5363,aLe,kv,7
5364,aLf,EE,1
5365,aLg,aoq,1
5366,aLg,acC,7
5367,aLh,vM,7
5368,aLi,PG,7
5369,aLi,i,7
5370,aLj,mD,1
5371,aLj,aIx,7
5372,aLk,aoi,1
5373,aLl,aJp,7
5374,aLm,Qy,1
5375,aLn,amf,1
5376,aLp,ti,1
5377,aLp,aEH,1
5378,aLq,aFL,1
5379,aLr,MR,1
5380,aLt,yc,7
5381,aLv,aIh,7
5382,aLw,Il,7
5383,aLw,uz,7
5384,aLx,ani,7
5385,aLz,FP,2
5386,aLz,aAP,1
5387,aLB,aJp,7
5388,aLF,aMo,7
5389,aLG,lO,7
5390,aLI,Nk,1
5391,aLI,ge,1
5392,aLJ,uc,2
5393,aLK,ayR,1
5394,aLL,LC,1
5395,aLO,mR,7
5396,aLO,PG,1
5397,aLP,NT,1
5398,aLQ,AV,1
5399,aLR,If,1
5400,aLR,aqD,1
5401,aLR,vZ,1
5402,aLS,hG,7
5403,aLT,be,1
5404,aLT,gD,1
5405,aLU,azO,1
5406,aLV,Io,1
5407,aLW,asV,1
5408,aLX,ZQ,1
5409,aLY,awn,1
5410,aMa,FX,1
5411,aMb,NS,1
5412,aMc,hi,7
5413,aMd,tF,1
5414,aMf,acc,2
5415,aMh,Jn,2
5416,aMh,eo,1
5417,aMj,aNk,1
5418,aMk,ce,7
5419,aMl,oH,1
5420,aMl,xd,1
5421,aMl,aDw,1
5422,aMn,Yz,1
5423,aMn,aae,7
5424,aMn,avM,1
5425,aMo,aCm,1
5426,aMo,aGh,3
5427,aMo,asS,1
5428,aMp,tR,1
5429,aMq,pu,1
5430,aMq,Od,1
5431,aMr,ht,7
5432,aMs,aEH,3
5433,aMu,YG,1
5434,aMv,BX,1
5435,aMw,PX,7
5436,aMy,aLL,2
5437,aMy,amq,1
5438,aMz,Kd,7
5439,aMA,TQ,7
5440,aMA,aHL,7
5441,aMA,aBj,7
5442,aMC,Bo,1
5443,aMD,fG,7
5444,aME,Lh,1
5445,aMF,zx,1
5446,aMF,axg,2
5447,aMG,Hk,1
5448,aMH,aGE,7
5449,aMI,aHn,1
5450,aMI,Xp,2
5451,aMJ,Qc,2
5452,aMM,rV,7
5453,aMO,aW,7
5454,aMO,aqT,7
5455,aMQ,qX,1
5456,aMQ,aqv,7
5457,aMR,aes,1
5458,aMS,QY,7
5459,aMU,Us,1
5460,aMV,dF,7
5461,aMV,GN,1
5462,aMX,mw,1
5463,aMX,Jl,1
5464,aMZ,alD,7
5465,aNb,abw,7
5466,aNd,aHp,7
5467,aNd,rU,1
5468,aNd,QQ,7
5469,aNe,ym,7
5470,aNe,axA,7
5471,aNf,qF,7
5472,aNi,JS,7
5473,aNl,aFl,1
5474,aNm,Cv,1
5475,aNo,UW,7
5476,aNp,auD,1
5477,aNq,sn,7
5478,aNq,aoT,1
5479,aNr,aOr,1
5480,aNu,Cl,1
5481,aNu,dZ,7
5482,aNx,VA,7
5483,aNz,DB,1
5484,aNz,adh,1
5485,aNA,aIQ,2
5486,aNA,aDH,1
5487,aNC,aED,1
5488,aNE,amI,1
5489,aNE,fQ,1
5490,aNE,JV,3
5491,aNF,axI,7
5492,aNG,rB,1
5493,aNG,CE,1
5494,aNI,aGb,7
5495,aNL,AO,1
5496,aNM,Vm,1
5497,aNM,azz,1
5498,aNM,aFa,2
5499,aNO,KM,1
5500,aNQ,aFi,1
5501,aNQ,ga,7
5502,aNS,acO,7
5503,aNT,aqy,1
5504,aNU,qM,7
5505,aNU,amg,7
5506,aNV,up,1
5507,aNV,AU,1
5508,aNW,bi,7
5509,aNW,wn,7
5510,aNX,Fp,1
5511,aNX,eD,1
5512,aNY,KM,1
5513,aNZ,aKt,1
5514,aNZ,LX,7
5515,aOb,ayJ,1
5516,aOb,Xo,1
5517,aOb,Lw,1
5518,aOe,Aw,1
5519,aOe,amU,7
5520,aOg,arq,7
5521,aOi,ry,1
5522,aOi,De,1
5523,aOj,Zn,7
5524,aOk,aD,1
5525,aOn,aHt,2
5526,aOn,aNj,1
5527,aOo,auN,7
5528,aOp,art,1
5529,aOq,ayG,1
5530,aOq,gL,7
5531,aOr,In,7
5532,aOs,QY,7
5533,aOt,adM,7
5534,aOt,To,1
5535,aOv,Tb,1
5536,aOw,Rn,7
5537,aOw,OG,1
5538,aOx,gi,1
5539,aOx,aet,1
5540,aOy,cq,1
5541,aOB,LI,7
5542,aOC,aHp,7
5543,aOC,axy,1
5544,aOD,XI,1
5545,aOE,O,7
5546,aOG,aBg,7
5547,aOI,aAc,1
5548,aOJ,iB,7
5549,aOJ,ac,1
5550,aOL,ato,1
5551,aOL,rN,7
5552,aOL,cO,1
5553,aOM,LH,7
5554,aOM,IL,7
5555,aOM,ER,1
5556,aON,abk,1
5557,aOO,cM,1
5558,aOP,aMb,1
5559,aOQ,aoy,1
5560,aOQ,pO,1
