element,type,charge,molecule_id,atom_id,node_type
h,3,0.129,136,3459,atom
h,3,0.154,136,3460,atom
h,3,0.288,136,3461,atom
h,3,0.288,136,3462,atom
h,3,0.137,136,3463,atom
h,3,0.137,136,3464,atom
c,22,-0.122,136,3465,atom
c,22,0.807,136,3466,atom
c,22,-0.124,136,3467,atom
h,3,0.136,136,3468,atom
h,3,0.061,136,3469,atom
h,3,0.137,136,3470,atom
h,3,0.136,136,3471,atom
h,3,0.134,136,3472,atom
c,27,0.011,136,3473,atom
c,22,-0.124,136,3474,atom
c,27,-0.382,136,3475,atom
c,22,-0.126,136,3476,atom
c,27,-0.386,136,3477,atom
c,22,-0.121,136,3478,atom
c,22,0.017,136,3479,atom
h,3,0.134,136,3480,atom
c,22,-0.126,136,3481,atom
h,3,0.061,136,3482,atom
h,3,0.188,136,3483,atom
h,3,0.129,136,3484,atom
c,29,0.011,136,3485,atom
c,22,0.142,136,3486,atom
c,22,-0.119,136,3487,atom
h,3,0.058,137,3488,atom
c,22,-0.168,137,3489,atom
c,22,0.158,137,3490,atom
c,29,0.006,137,3491,atom
c,27,-0.089,137,3492,atom
c,22,-0.124,137,3493,atom
c,22,-0.124,137,3494,atom
c,22,-0.137,137,3495,atom
h,3,0.152,137,3496,atom
h,3,0.148,137,3497,atom
c,22,0.816,137,3498,atom
h,3,0.137,137,3499,atom
c,22,-0.126,137,3500,atom
c,22,-0.114,137,3501,atom
c,29,0.011,137,3502,atom
h,3,0.188,137,3503,atom
o,40,-0.395,137,3504,atom
h,3,0.152,137,3505,atom
h,3,0.137,137,3506,atom
h,3,0.188,137,3507,atom
h,3,0.136,137,3508,atom
o,40,-0.129,137,3509,atom
h,3,0.136,137,3510,atom
h,3,0.061,137,3511,atom
f,3,-0.386,137,3512,atom
o,40,0.14,137,3513,atom
h,3,0.136,137,3514,atom
h,3,0.188,137,3515,atom
h,3,0.137,137,3516,atom
h,3,0.188,137,3517,atom
c,22,-0.126,137,3518,atom
c,22,-0.39,137,3519,atom
h,3,0.149,138,3520,atom
h,3,0.136,138,3521,atom
o,40,-0.388,138,3522,atom
h,3,-0.118,138,3523,atom
h,3,0.136,138,3524,atom
h,3,0.136,138,3525,atom
h,3,0.08,138,3526,atom
h,3,0.141,138,3527,atom
h,3,0.161,138,3528,atom
h,3,0.012,138,3529,atom
o,40,0.147,138,3530,atom
h,3,0.188,138,3531,atom
h,3,0.152,138,3532,atom
c,22,-0.124,138,3533,atom
c,22,-0.124,138,3534,atom
c,22,-0.121,138,3535,atom
c,22,-0.114,138,3536,atom
c,22,-0.116,138,3537,atom
c,22,-0.124,138,3538,atom
c,22,0.046,138,3539,atom
c,22,-0.124,138,3540,atom
c,22,0.153,138,3541,atom
h,3,0.129,138,3542,atom
c,29,0.144,138,3543,atom
c,29,0.017,138,3544,atom
h,3,0.143,138,3545,atom
o,40,-0.11,138,3546,atom
c,22,0.004,138,3547,atom
o,40,0.03,138,3548,atom
o,40,-0.384,138,3549,atom
h,3,0.136,138,3550,atom
h,3,0.137,138,3551,atom
o,40,-0.108,138,3552,atom
h,3,0.136,138,3553,atom
h,3,0.13,139,3554,atom
o,40,-0.082,139,3555,atom
h,3,0.149,139,3556,atom
c,22,-0.118,139,3557,atom
c,22,-0.122,139,3558,atom
c,22,-0.382,139,3559,atom
c,22,-0.114,139,3560,atom
c,22,-0.129,139,3561,atom
c,22,-0.074,139,3562,atom
c,22,-0.122,139,3563,atom
n,38,0.813,139,3564,atom
h,3,0.139,139,3565,atom
c,22,-0.122,139,3566,atom
h,3,0.152,139,3567,atom
h,3,0.817,139,3568,atom
h,3,0.054,139,3569,atom
h,3,0.138,139,3570,atom
h,3,0.152,139,3571,atom
c,22,-0.124,139,3572,atom
h,3,0.149,139,3573,atom
h,3,0.288,140,3574,atom
h,3,0.127,140,3575,atom
h,3,0.138,140,3576,atom
h,3,0.144,140,3577,atom
h,3,0.136,140,3578,atom
c,22,-0.124,140,3579,atom
h,3,0.108,140,3580,atom
o,40,-0.086,140,3581,atom
c,22,0.333,140,3582,atom
c,22,-0.126,140,3583,atom
c,22,-0.093,140,3584,atom
h,3,0.061,140,3585,atom
c,22,-0.125,140,3586,atom
c,22,-0.115,140,3587,atom
c,22,0.015,140,3588,atom
c,22,0.062,140,3589,atom
c,22,-0.115,140,3590,atom
h,3,0.135,140,3591,atom
h,3,0.108,140,3592,atom
h,3,0.137,140,3593,atom
h,3,0.136,140,3594,atom
o,40,0.016,140,3595,atom
h,3,0.136,140,3596,atom
h,3,-0.131,140,3597,atom
h,3,0.149,141,3598,atom
o,40,-0.381,141,3599,atom
h,3,0.152,141,3600,atom
h,3,0.061,141,3601,atom
h,3,0.155,141,3602,atom
c,22,-0.111,141,3603,atom
o,40,-0.076,141,3604,atom
c,22,-0.115,141,3605,atom
c,22,-0.115,141,3606,atom
c,22,-0.118,141,3607,atom
c,22,0.145,141,3608,atom
c,40,-0.4,141,3609,atom
c,22,-0.122,141,3610,atom
c,22,-0.125,141,3611,atom
c,22,0.808,141,3612,atom
c,27,0.158,141,3613,atom
c,22,-0.126,141,3614,atom
c,27,-0.394,141,3615,atom
o,40,0.015,141,3616,atom
h,3,0.288,141,3617,atom
h,3,0.129,141,3618,atom
h,3,0.139,141,3619,atom
h,3,0.136,141,3620,atom
h,3,0.073,141,3621,atom
o,40,0.017,141,3622,atom
c,22,-0.115,142,3623,atom
c,22,-0.385,142,3624,atom
o,40,-0.395,142,3625,atom
n,38,0.14,142,3626,atom
c,22,-0.377,142,3627,atom
c,22,-0.124,142,3628,atom
o,40,-0.11,142,3629,atom
c,22,-0.125,142,3630,atom
c,22,0.816,142,3631,atom
h,3,0.152,142,3632,atom
h,3,0.152,142,3633,atom
h,3,0.817,142,3634,atom
o,40,-0.395,142,3635,atom
c,22,-0.125,142,3636,atom
c,22,-0.378,142,3637,atom
c,22,-0.125,142,3638,atom
h,3,0.058,142,3639,atom
h,3,0.058,142,3640,atom
h,3,0.129,142,3641,atom
c,22,0.202,142,3642,atom
h,3,0.136,142,3643,atom
h,3,0.139,142,3644,atom
h,3,0.152,142,3645,atom
h,3,0.073,142,3646,atom
h,3,0.817,142,3647,atom
h,3,0.288,143,3648,atom
c,22,-0.124,143,3649,atom
h,3,0.073,143,3650,atom
o,40,-0.395,143,3651,atom
h,3,0.137,143,3652,atom
h,3,0.012,143,3653,atom
h,3,0.817,143,3654,atom
h,3,-0.12,143,3655,atom
c,22,-0.124,143,3656,atom
c,22,-0.126,143,3657,atom
c,22,-0.105,143,3658,atom
h,3,0.149,143,3659,atom
c,22,-0.124,143,3660,atom
c,27,-0.074,143,3661,atom
c,22,0.062,143,3662,atom
c,22,-0.124,143,3663,atom
c,22,-0.124,143,3664,atom
h,3,0.139,143,3665,atom
o,40,-0.395,143,3666,atom
c,22,-0.126,143,3667,atom
h,3,0.149,143,3668,atom
o,40,-0.076,143,3669,atom
f,3,-0.167,143,3670,atom
h,3,0.822,143,3671,atom
c,22,-0.126,143,3672,atom
c,22,0.202,143,3673,atom
c,22,-0.125,143,3674,atom
h,3,0.061,144,3675,atom
c,22,-0.111,144,3676,atom
h,3,0.061,144,3677,atom
h,3,0.152,144,3678,atom
h,3,0.149,144,3679,atom
c,93,-0.191,144,3680,atom
h,3,0.139,144,3681,atom
o,40,-0.395,144,3682,atom
h,3,0.058,144,3683,atom
h,3,0.129,144,3684,atom
c,22,0.811,144,3685,atom
c,34,0.009,144,3686,atom
c,22,-0.124,144,3687,atom
c,22,-0.124,144,3688,atom
c,22,-0.124,144,3689,atom
n,38,0.817,144,3690,atom
h,3,0.104,144,3691,atom
c,22,-0.122,144,3692,atom
c,22,-0.118,144,3693,atom
h,3,0.15,144,3694,atom
c,34,0.009,144,3695,atom
o,40,-0.191,144,3696,atom
h,3,0.127,144,3697,atom
c,22,-0.067,144,3698,atom
c,22,-0.115,144,3699,atom
c,22,-0.133,144,3700,atom
h,3,0.061,145,3701,atom
h,3,0.288,145,3702,atom
h,3,0.135,145,3703,atom
h,3,0.137,145,3704,atom
h,3,0.061,145,3705,atom
h,3,0.149,145,3706,atom
h,3,0.054,145,3707,atom
h,3,0.139,145,3708,atom
c,22,-0.126,145,3709,atom
n,38,-0.126,145,3710,atom
c,22,-0.114,145,3711,atom
h,3,0.136,145,3712,atom
c,22,0.046,145,3713,atom
n,38,-0.085,145,3714,atom
c,22,-0.124,145,3715,atom
c,22,-0.111,145,3716,atom
c,22,-0.114,145,3717,atom
n,38,0.813,145,3718,atom
c,27,0.017,145,3719,atom
h,3,0.142,145,3720,atom
h,3,0.136,145,3721,atom
c,22,-0.126,145,3722,atom
h,3,0.137,145,3723,atom
c,22,-0.113,145,3724,atom
c,22,-0.122,145,3725,atom
c,22,-0.382,145,3726,atom
h,3,0.142,145,3727,atom
h,3,0.135,145,3728,atom
h,3,0.152,145,3729,atom
o,40,-0.39,145,3730,atom
o,40,-0.39,145,3731,atom
h,3,0.137,145,3732,atom
h,3,0.135,146,3733,atom
h,3,0.136,146,3734,atom
o,40,-0.392,146,3735,atom
h,3,0.137,146,3736,atom
o,40,-0.384,146,3737,atom
h,3,0.136,146,3738,atom
c,16,-0.074,146,3739,atom
c,22,-0.382,146,3740,atom
c,22,-0.08,146,3741,atom
c,29,0.006,146,3742,atom
c,22,-0.124,146,3743,atom
o,40,-0.393,146,3744,atom
c,22,-0.125,146,3745,atom
c,22,0.145,146,3746,atom
c,22,-0.067,146,3747,atom
c,22,-0.118,146,3748,atom
c,22,0.808,146,3749,atom
h,3,0.134,146,3750,atom
c,22,-0.097,146,3751,atom
h,3,0.188,146,3752,atom
h,3,0.152,146,3753,atom
h,3,0.136,146,3754,atom
h,3,0.136,146,3755,atom
h,3,0.288,146,3756,atom
h,3,0.136,146,3757,atom
h,3,0.137,146,3758,atom
h,3,-0.12,147,3759,atom
c,22,-0.124,147,3760,atom
c,22,0.128,147,3761,atom
o,36,-0.108,147,3762,atom
h,3,0.139,147,3763,atom
c,27,0.005,147,3764,atom
c,22,-0.124,147,3765,atom
c,22,-0.168,147,3766,atom
c,22,-0.123,147,3767,atom
h,3,0.137,147,3768,atom
h,3,0.135,147,3769,atom
h,3,0.136,147,3770,atom
o,40,0.015,147,3771,atom
c,22,-0.124,147,3772,atom
c,29,-0.191,147,3773,atom
n,38,0.815,147,3774,atom
h,3,0.135,147,3775,atom
o,40,-0.385,147,3776,atom
h,3,0.288,147,3777,atom
h,3,0.136,147,3778,atom
o,40,-0.11,147,3779,atom
h,3,0.137,147,3780,atom
h,3,0.288,147,3781,atom
c,22,-0.126,147,3782,atom
c,28,-0.074,147,3783,atom
c,22,-0.118,147,3784,atom
o,40,0.163,147,3785,atom
o,40,-0.11,148,3786,atom
c,22,-0.114,148,3787,atom
h,3,0.149,148,3788,atom
c,22,-0.121,148,3789,atom
c,22,0.009,148,3790,atom
h,3,0.058,148,3791,atom
c,22,-0.08,148,3792,atom
c,22,-0.114,148,3793,atom
o,40,-0.395,148,3794,atom
c,36,-0.076,148,3795,atom
c,34,-0.191,148,3796,atom
h,3,0.061,148,3797,atom
h,3,0.149,148,3798,atom
c,22,-0.118,148,3799,atom
c,22,-0.121,148,3800,atom
c,22,-0.122,148,3801,atom
h,3,0.123,149,3802,atom
h,3,0.136,149,3803,atom
c,22,-0.144,149,3804,atom
o,40,-0.379,149,3805,atom
c,22,-0.11,149,3806,atom
c,22,-0.13,149,3807,atom
c,22,-0.112,149,3808,atom
c,22,0.118,149,3809,atom
c,22,0.158,149,3810,atom
h,3,0.136,149,3811,atom
h,3,0.136,149,3812,atom
h,3,0.108,149,3813,atom
h,3,-0.131,149,3814,atom
h,3,0.152,149,3815,atom
o,40,-0.395,149,3816,atom
c,22,-0.126,149,3817,atom
h,3,0.011,149,3818,atom
h,3,0.149,150,3819,atom
h,3,0.125,150,3820,atom
h,3,0.152,150,3821,atom
h,3,0.134,150,3822,atom
h,3,0.149,150,3823,atom
c,22,-0.125,150,3824,atom
c,27,-0.091,150,3825,atom
c,22,-0.126,150,3826,atom
c,22,-0.124,150,3827,atom
c,22,-0.378,150,3828,atom
n,38,0.809,150,3829,atom
h,3,0.822,150,3830,atom
c,22,0.141,150,3831,atom
c,22,-0.115,150,3832,atom
c,22,-0.115,150,3833,atom
h,3,0.152,150,3834,atom
h,3,0.139,150,3835,atom
h,3,-0.12,150,3836,atom
c,93,-0.396,150,3837,atom
c,34,-0.137,150,3838,atom
c,36,-0.4,150,3839,atom
h,3,0.149,150,3840,atom
c,22,-0.118,151,3841,atom
c,22,-0.121,151,3842,atom
c,22,-0.125,151,3843,atom
c,22,-0.121,151,3844,atom
n,38,-0.126,151,3845,atom
c,22,0.142,151,3846,atom
c,22,-0.124,151,3847,atom
c,22,-0.125,151,3848,atom
c,93,0.09,151,3849,atom
h,3,0.152,151,3850,atom
h,3,0.152,151,3851,atom
h,21,0.096,151,3852,atom
h,3,0.136,151,3853,atom
h,3,0.061,151,3854,atom
h,3,0.288,151,3855,atom
o,40,-0.395,151,3856,atom
c,22,-0.126,151,3857,atom
c,22,-0.126,151,3858,atom
h,3,0.134,151,3859,atom
c,22,-0.115,151,3860,atom
o,40,-0.4,151,3861,atom
h,3,0.288,151,3862,atom
h,3,0.152,151,3863,atom
h,3,0.152,151,3864,atom
h,3,0.139,151,3865,atom
c,93,-0.137,151,3866,atom
h,3,-0.12,151,3867,atom
h,3,0.136,151,3868,atom
h,3,0.139,152,3869,atom
o,40,-0.396,152,3870,atom
h,3,0.061,152,3871,atom
h,3,0.822,152,3872,atom
h,3,0.154,152,3873,atom
h,3,0.152,152,3874,atom
h,3,0.119,152,3875,atom
c,22,-0.124,152,3876,atom
c,22,-0.115,152,3877,atom
c,16,-0.191,152,3878,atom
c,22,-0.124,152,3879,atom
h,3,0.058,152,3880,atom
h,3,0.138,152,3881,atom
h,3,-0.12,152,3882,atom
h,3,0.139,152,3883,atom
c,22,-0.122,152,3884,atom
c,22,-0.126,152,3885,atom
c,22,-0.114,152,3886,atom
c,22,-0.384,152,3887,atom
c,22,-0.111,152,3888,atom
c,22,-0.125,152,3889,atom
h,3,0.154,152,3890,atom
h,3,0.136,152,3891,atom
h,3,0.137,152,3892,atom
h,3,0.136,152,3893,atom
c,22,-0.124,152,3894,atom
c,22,-0.126,152,3895,atom
c,22,0.808,152,3896,atom
o,40,-0.385,153,3897,atom
h,3,0.142,153,3898,atom
n,38,-0.085,153,3899,atom
c,22,-0.124,153,3900,atom
c,22,0.015,153,3901,atom
o,40,-0.376,153,3902,atom
h,3,0.136,153,3903,atom
h,3,0.135,153,3904,atom
h,3,0.073,153,3905,atom
c,22,-0.124,153,3906,atom
c,22,-0.111,153,3907,atom
h,3,0.129,153,3908,atom
c,22,0.816,153,3909,atom
c,22,-0.123,153,3910,atom
h,3,0.133,153,3911,atom
h,3,0.188,153,3912,atom
h,3,0.012,153,3913,atom
h,3,0.148,153,3914,atom
c,22,-0.067,153,3915,atom
c,22,-0.114,153,3916,atom
c,22,-0.124,153,3917,atom
c,22,-0.124,153,3918,atom
h,3,0.139,153,3919,atom
h,3,0.061,153,3920,atom
c,22,-0.122,153,3921,atom
c,22,-0.124,153,3922,atom
h,3,0.047,153,3923,atom
c,93,-0.084,153,3924,atom
o,40,-0.393,153,3925,atom
h,3,0.161,153,3926,atom
h,3,0.136,153,3927,atom
o,40,0.015,153,3928,atom
o,40,-0.395,154,3929,atom
c,22,-0.115,154,3930,atom
h,3,0.149,154,3931,atom
h,3,0.288,154,3932,atom
h,3,0.152,154,3933,atom
o,40,-0.395,154,3934,atom
h,3,0.154,154,3935,atom
h,3,0.061,154,3936,atom
c,22,0.118,154,3937,atom
c,22,-0.137,154,3938,atom
c,22,-0.392,154,3939,atom
h,3,0.152,154,3940,atom
h,3,0.137,154,3941,atom
h,3,0.136,154,3942,atom
h,3,0.056,154,3943,atom
c,22,-0.114,154,3944,atom
c,16,-0.076,154,3945,atom
n,38,-0.085,154,3946,atom
c,27,-0.391,154,3947,atom
n,38,0.144,154,3948,atom
c,22,-0.133,154,3949,atom
o,40,-0.11,154,3950,atom
h,3,0.139,154,3951,atom
h,3,0.288,154,3952,atom
h,3,0.137,154,3953,atom
c,16,-0.083,154,3954,atom
c,27,0.012,154,3955,atom
c,22,-0.126,154,3956,atom
c,22,-0.126,155,3957,atom
h,3,0.13,155,3958,atom
h,3,0.137,155,3959,atom
h,3,0.137,155,3960,atom
h,3,0.129,155,3961,atom
h,3,0.136,155,3962,atom
c,22,-0.124,155,3963,atom
h,3,0.188,155,3964,atom
h,3,0.188,155,3965,atom
o,40,0.015,155,3966,atom
h,3,0.138,155,3967,atom
o,40,0.812,155,3968,atom
h,3,0.058,155,3969,atom
o,40,0.059,155,3970,atom
c,22,-0.124,155,3971,atom
c,22,0.062,155,3972,atom
c,22,-0.124,155,3973,atom
c,22,-0.124,155,3974,atom
o,40,-0.393,155,3975,atom
h,3,0.136,155,3976,atom
c,22,-0.108,155,3977,atom
c,22,0.202,155,3978,atom
c,22,-0.108,155,3979,atom
h,3,0.143,155,3980,atom
c,22,-0.39,155,3981,atom
h,3,0.138,155,3982,atom
h,3,-0.084,155,3983,atom
h,3,0.061,155,3984,atom
c,22,-0.126,155,3985,atom
c,22,-0.124,155,3986,atom
o,34,0.016,156,3987,atom
h,3,0.136,156,3988,atom
h,3,0.134,156,3989,atom
h,3,0.155,156,3990,atom
n,38,0.007,156,3991,atom
c,22,-0.115,156,3992,atom
c,22,-0.115,156,3993,atom
c,22,-0.133,156,3994,atom
c,22,0.142,156,3995,atom
h,3,0.058,156,3996,atom
h,3,0.136,156,3997,atom
c,22,-0.115,156,3998,atom
c,22,-0.115,156,3999,atom
h,3,0.137,156,4000,atom
o,40,-0.076,156,4001,atom
h,3,0.139,156,4002,atom
o,40,-0.395,156,4003,atom
c,22,-0.123,156,4004,atom
c,22,-0.118,156,4005,atom
c,22,-0.123,156,4006,atom
h,3,0.073,157,4007,atom
h,3,0.149,157,4008,atom
o,40,-0.395,157,4009,atom
h,3,0.139,157,4010,atom
h,3,0.118,157,4011,atom
h,3,0.154,157,4012,atom
c,22,-0.124,157,4013,atom
c,22,-0.124,157,4014,atom
c,22,-0.126,157,4015,atom
n,38,0.815,157,4016,atom
f,3,-0.08,157,4017,atom
o,40,-0.395,157,4018,atom
h,3,0.136,157,4019,atom
c,93,-0.137,157,4020,atom
o,40,-0.395,157,4021,atom
c,22,0.142,157,4022,atom
n,38,0.813,157,4023,atom
n,38,0.813,157,4024,atom
c,22,0.114,157,4025,atom
c,22,-0.115,157,4026,atom
c,22,-0.386,157,4027,atom
c,22,-0.126,157,4028,atom
h,3,0.329,157,4029,atom
c,34,-0.084,157,4030,atom
h,3,0.136,157,4031,atom
h,3,0.288,157,4032,atom
h,3,0.136,157,4033,atom
h,3,0.152,157,4034,atom
h,3,0.154,157,4035,atom
c,22,-0.133,158,4036,atom
c,22,-0.122,158,4037,atom
n,38,-0.397,158,4038,atom
h,3,0.136,158,4039,atom
c,22,0.807,158,4040,atom
c,22,-0.092,158,4041,atom
h,3,0.152,158,4042,atom
c,34,0.823,158,4043,atom
h,3,0.139,158,4044,atom
h,3,0.13,158,4045,atom
h,3,0.152,158,4046,atom
c,93,-0.137,158,4047,atom
h,3,0.149,158,4048,atom
h,3,0.129,158,4049,atom
h,3,0.136,158,4050,atom
c,34,-0.137,158,4051,atom
c,22,0.055,158,4052,atom
c,22,-0.123,158,4053,atom
c,22,-0.109,158,4054,atom
c,22,-0.115,158,4055,atom
n,38,0.809,158,4056,atom
h,3,0.152,159,4057,atom
o,40,-0.121,159,4058,atom
h,3,0.137,159,4059,atom
h,3,0.136,159,4060,atom
c,34,0.016,159,4061,atom
c,22,-0.124,159,4062,atom
c,22,-0.125,159,4063,atom
h,3,0.136,159,4064,atom
h,3,0.139,159,4065,atom
h,3,-0.074,159,4066,atom
c,27,0.011,159,4067,atom
h,3,0.136,159,4068,atom
c,22,-0.124,159,4069,atom
h,3,0.135,159,4070,atom
h,3,0.136,159,4071,atom
h,3,0.136,159,4072,atom
c,22,-0.067,159,4073,atom
h,3,0.161,159,4074,atom
h,3,0.143,159,4075,atom
c,22,-0.126,159,4076,atom
n,38,0.816,159,4077,atom
c,22,-0.124,159,4078,atom
h,3,0.129,159,4079,atom
h,3,0.136,159,4080,atom
h,3,0.152,159,4081,atom
h,3,0.134,159,4082,atom
c,27,-0.091,159,4083,atom
c,22,-0.39,159,4084,atom
c,22,-0.124,159,4085,atom
h,3,0.13,160,4086,atom
h,3,0.137,160,4087,atom
h,3,0.129,160,4088,atom
h,3,0.188,160,4089,atom
h,3,0.139,160,4090,atom
h,3,0.815,160,4091,atom
h,3,0.137,160,4092,atom
c,22,-0.386,160,4093,atom
c,22,-0.115,160,4094,atom
c,22,-0.124,160,4095,atom
h,3,-0.084,160,4096,atom
h,3,0.134,160,4097,atom
h,3,0.129,160,4098,atom
o,40,-0.108,160,4099,atom
h,3,0.012,160,4100,atom
c,22,-0.124,160,4101,atom
c,22,0.202,160,4102,atom
c,27,0.007,160,4103,atom
c,22,-0.124,160,4104,atom
c,22,-0.121,160,4105,atom
c,22,-0.118,160,4106,atom
c,22,0.145,160,4107,atom
h,3,0.137,160,4108,atom
c,22,-0.125,160,4109,atom
o,40,-0.395,160,4110,atom
h,3,0.138,160,4111,atom
o,40,-0.381,160,4112,atom
c,22,-0.124,160,4113,atom
c,22,-0.122,160,4114,atom
c,22,-0.114,160,4115,atom
c,27,-0.386,161,4116,atom
c,34,0.006,161,4117,atom
c,16,-0.076,161,4118,atom
c,22,-0.125,161,4119,atom
o,40,-0.135,161,4120,atom
h,3,0.151,161,4121,atom
c,93,-0.191,161,4122,atom
h,3,0.054,161,4123,atom
c,22,-0.115,161,4124,atom
c,27,-0.091,161,4125,atom
c,22,-0.133,161,4126,atom
h,3,0.061,161,4127,atom
h,3,0.136,161,4128,atom
o,40,-0.391,161,4129,atom
n,38,0.809,161,4130,atom
c,22,-0.115,161,4131,atom
h,3,0.15,161,4132,atom
c,22,-0.133,161,4133,atom
c,22,-0.124,161,4134,atom
h,3,0.129,161,4135,atom
c,22,-0.115,161,4136,atom
h,3,0.136,161,4137,atom
h,3,0.127,161,4138,atom
c,22,-0.122,162,4139,atom
c,22,-0.122,162,4140,atom
n,38,0.806,162,4141,atom
h,3,0.15,162,4142,atom
n,38,-0.403,162,4143,atom
c,22,-0.115,162,4144,atom
h,3,0.108,162,4145,atom
o,40,-0.082,162,4146,atom
o,40,-0.395,162,4147,atom
h,3,0.152,162,4148,atom
h,3,0.149,162,4149,atom
h,3,0.073,162,4150,atom
c,34,-0.191,162,4151,atom
c,93,-0.396,162,4152,atom
o,40,-0.393,162,4153,atom
h,3,0.137,162,4154,atom
c,22,-0.125,162,4155,atom
c,22,-0.115,162,4156,atom
c,22,-0.123,162,4157,atom
c,22,-0.097,162,4158,atom
c,22,0.062,162,4159,atom
h,3,0.288,163,4160,atom
h,3,0.152,163,4161,atom
h,3,0.137,163,4162,atom
h,3,0.136,163,4163,atom
h,3,-0.134,163,4164,atom
o,40,-0.395,163,4165,atom
o,40,-0.391,163,4166,atom
c,22,-0.115,163,4167,atom
c,27,0.012,163,4168,atom
c,22,-0.125,163,4169,atom
c,22,-0.133,163,4170,atom
h,3,0.139,163,4171,atom
c,14,-0.393,163,4172,atom
c,22,-0.112,163,4173,atom
c,22,-0.124,163,4174,atom
c,22,-0.115,163,4175,atom
c,22,-0.115,163,4176,atom
h,3,0.152,163,4177,atom
o,40,-0.395,163,4178,atom
h,3,0.139,163,4179,atom
h,3,0.288,163,4180,atom
h,3,0.288,163,4181,atom
h,3,0.073,163,4182,atom
h,3,0.061,163,4183,atom
h,3,0.137,164,4184,atom
h,3,0.154,164,4185,atom
h,3,0.822,164,4186,atom
h,3,0.154,164,4187,atom
c,22,-0.122,164,4188,atom
c,22,-0.125,164,4189,atom
c,22,0.128,164,4190,atom
h,3,0.127,164,4191,atom
c,22,-0.118,164,4192,atom
o,40,-0.391,164,4193,atom
h,3,0.822,164,4194,atom
n,28,0.069,164,4195,atom
c,22,-0.125,164,4196,atom
c,22,-0.124,164,4197,atom
c,22,-0.115,164,4198,atom
o,36,-0.191,164,4199,atom
c,93,-0.191,164,4200,atom
h,3,0.152,164,4201,atom
h,3,0.817,164,4202,atom
c,22,0.153,164,4203,atom
c,22,0.812,164,4204,atom
c,22,0.004,164,4205,atom
o,40,-0.395,164,4206,atom
c,22,-0.124,164,4207,atom
h,3,0.129,164,4208,atom
h,3,0.129,164,4209,atom
h,3,0.152,165,4210,atom
h,3,0.149,165,4211,atom
o,40,-0.076,165,4212,atom
h,3,0.137,165,4213,atom
h,3,0.136,165,4214,atom
h,3,-0.134,165,4215,atom
h,3,0.135,165,4216,atom
c,22,0.315,165,4217,atom
c,22,-0.384,165,4218,atom
c,22,-0.343,165,4219,atom
h,3,0.129,165,4220,atom
h,3,0.139,165,4221,atom
h,3,0.137,165,4222,atom
h,3,0.058,165,4223,atom
h,3,-0.131,165,4224,atom
n,195,-0.412,165,4225,atom
c,22,0.055,165,4226,atom
c,22,0.055,165,4227,atom
c,22,-0.126,165,4228,atom
c,22,0.055,165,4229,atom
c,22,-0.079,165,4230,atom
c,22,-0.124,165,4231,atom
h,3,0.188,165,4232,atom
c,22,-0.124,165,4233,atom
h,3,0.288,165,4234,atom
h,3,0.188,165,4235,atom
h,3,0.188,165,4236,atom
c,22,-0.112,165,4237,atom
c,22,-0.126,165,4238,atom
c,22,-0.126,165,4239,atom
n,195,-0.108,166,4240,atom
h,3,0.154,166,4241,atom
c,22,-0.122,166,4242,atom
c,22,-0.137,166,4243,atom
h,3,0.137,166,4244,atom
c,22,-0.116,166,4245,atom
c,22,-0.118,166,4246,atom
c,22,-0.08,166,4247,atom
o,40,-0.393,166,4248,atom
h,3,0.061,166,4249,atom
h,3,0.126,166,4250,atom
h,3,0.154,166,4251,atom
o,40,-0.363,166,4252,atom
c,22,-0.124,166,4253,atom
c,22,-0.115,166,4254,atom
c,27,-0.388,166,4255,atom
h,3,0.152,167,4256,atom
o,40,-0.395,167,4257,atom
h,3,0.129,167,4258,atom
c,22,0.193,167,4259,atom
c,93,-0.15,167,4260,atom
c,22,-0.393,167,4261,atom
c,22,-0.121,167,4262,atom
c,22,-0.123,167,4263,atom
c,22,0.158,167,4264,atom
c,22,-0.124,167,4265,atom
c,22,-0.124,167,4266,atom
h,3,0.073,167,4267,atom
c,22,-0.116,167,4268,atom
c,22,-0.108,167,4269,atom
h,3,0.139,167,4270,atom
o,40,-0.395,167,4271,atom
h,3,0.152,167,4272,atom
o,40,0.03,167,4273,atom
o,40,-0.395,167,4274,atom
h,3,0.288,167,4275,atom
h,3,0.136,167,4276,atom
o,40,0.006,168,4277,atom
c,93,-0.396,168,4278,atom
c,22,-0.121,168,4279,atom
c,22,-0.114,168,4280,atom
c,22,0.143,168,4281,atom
c,22,-0.393,168,4282,atom
h,3,0.073,168,4283,atom
o,40,-0.4,168,4284,atom
c,93,0.006,168,4285,atom
c,93,-0.137,168,4286,atom
h,3,0.137,168,4287,atom
c,22,-0.115,168,4288,atom
c,22,0.025,168,4289,atom
c,22,-0.123,168,4290,atom
h,3,0.152,169,4291,atom
h,1,0.162,169,4292,atom
c,34,0.09,169,4293,atom
c,22,0.002,169,4294,atom
c,22,-0.097,169,4295,atom
c,22,-0.115,169,4296,atom
c,22,-0.121,169,4297,atom
c,22,-0.125,169,4298,atom
c,22,-0.125,169,4299,atom
c,22,-0.122,169,4300,atom
c,22,0.141,169,4301,atom
h,3,0.149,169,4302,atom
c,22,-0.386,169,4303,atom
h,3,0.127,169,4304,atom
h,3,0.143,169,4305,atom
o,40,-0.395,169,4306,atom
h,3,0.152,169,4307,atom
