element,type,charge,molecule_id,atom_id,node_type
h,3,0.126,135,3447,atom
h,3,0.058,135,3448,atom
h,3,0.132,135,3449,atom
o,40,-0.088,135,3450,atom
c,22,-0.109,135,3451,atom
h,3,0.059,135,3452,atom
o,40,-0.781,135,3453,atom
h,3,0.329,135,3454,atom
o,40,-0.396,135,3455,atom
h,3,0.132,135,3456,atom
c,22,-0.115,135,3457,atom
h,3,0.058,136,3458,atom
c,22,0.017,136,3459,atom
c,27,-0.369,136,3460,atom
h,3,0.152,136,3461,atom
c,28,-0.085,136,3462,atom
h,3,0.061,136,3463,atom
c,22,-0.109,136,3464,atom
c,22,-0.412,136,3465,atom
c,22,-0.111,136,3466,atom
c,38,-0.137,136,3467,atom
c,22,-0.114,136,3468,atom
c,22,-0.122,136,3469,atom
c,27,0.012,136,3470,atom
c,22,-0.404,136,3471,atom
h,3,0.145,136,3472,atom
c,22,-0.119,136,3473,atom
h,3,0.152,136,3474,atom
c,26,-0.388,136,3475,atom
c,22,-0.142,136,3476,atom
h,3,0.132,136,3477,atom
h,3,0.14,136,3478,atom
h,3,0.145,136,3479,atom
h,3,0.138,136,3480,atom
h,3,0.139,136,3481,atom
h,3,0.149,136,3482,atom
c,27,0.012,136,3483,atom
h,3,0.138,136,3484,atom
h,3,-0.106,136,3485,atom
c,22,-0.113,136,3486,atom
c,22,-0.121,136,3487,atom
n,38,-0.086,137,3488,atom
h,3,0.146,137,3489,atom
h,3,0.129,137,3490,atom
h,3,0.149,137,3491,atom
h,3,0.136,137,3492,atom
c,22,-0.124,137,3493,atom
c,38,0.144,137,3494,atom
c,22,0.118,137,3495,atom
c,22,-0.122,137,3496,atom
h,3,0.146,137,3497,atom
c,22,0.112,137,3498,atom
h,3,0.146,137,3499,atom
c,27,0.112,137,3500,atom
c,22,-0.116,137,3501,atom
c,27,-0.11,137,3502,atom
h,3,-0.128,137,3503,atom
h,3,0.134,137,3504,atom
h,3,0.145,137,3505,atom
o,40,-0.395,137,3506,atom
n,38,0.806,137,3507,atom
h,3,0.132,137,3508,atom
c,10,0.332,137,3509,atom
h,3,0.146,137,3510,atom
c,45,-0.091,137,3511,atom
h,3,0.143,137,3512,atom
c,22,-0.112,137,3513,atom
h,3,0.132,137,3514,atom
c,22,-0.122,137,3515,atom
h,3,0.146,137,3516,atom
c,22,-0.113,137,3517,atom
n,19,-0.384,137,3518,atom
h,3,0.145,137,3519,atom
h,3,0.125,138,3520,atom
c,22,-0.118,138,3521,atom
c,22,-0.133,138,3522,atom
h,3,0.132,138,3523,atom
h,3,0.138,138,3524,atom
o,19,0.814,138,3525,atom
c,22,-0.116,138,3526,atom
c,29,0.112,138,3527,atom
h,3,0.066,138,3528,atom
c,22,-0.126,138,3529,atom
h,3,0.147,138,3530,atom
c,22,-0.116,138,3531,atom
c,10,0.112,138,3532,atom
o,40,-0.107,138,3533,atom
o,40,-0.384,138,3534,atom
c,29,-0.388,138,3535,atom
c,22,-0.122,138,3536,atom
h,3,-0.106,138,3537,atom
c,22,-0.39,138,3538,atom
c,22,0.021,138,3539,atom
o,40,-0.398,138,3540,atom
c,27,0.018,138,3541,atom
h,3,0.062,138,3542,atom
h,3,0.143,138,3543,atom
c,22,-0.111,138,3544,atom
h,3,-0.142,138,3545,atom
c,27,0.108,138,3546,atom
c,22,-0.109,138,3547,atom
h,3,0.132,138,3548,atom
h,3,0.062,138,3549,atom
c,22,-0.106,138,3550,atom
c,22,-0.128,138,3551,atom
h,3,0.132,138,3552,atom
o,40,-0.388,138,3553,atom
c,27,0.112,139,3554,atom
h,3,0.142,139,3555,atom
c,22,-0.118,139,3556,atom
c,22,-0.118,139,3557,atom
c,22,0.146,139,3558,atom
c,10,-0.418,139,3559,atom
c,29,0.007,139,3560,atom
c,22,-0.122,139,3561,atom
h,3,0.056,139,3562,atom
c,22,-0.113,139,3563,atom
o,40,0.021,139,3564,atom
c,22,-0.122,139,3565,atom
h,3,0.138,139,3566,atom
c,14,-0.087,139,3567,atom
h,3,0.058,139,3568,atom
c,10,-0.089,139,3569,atom
c,22,-0.116,139,3570,atom
c,22,-0.118,139,3571,atom
o,40,-0.39,139,3572,atom
c,27,-0.148,139,3573,atom
o,40,-0.393,140,3574,atom
c,29,0.019,140,3575,atom
c,22,-0.112,140,3576,atom
c,22,-0.118,140,3577,atom
h,3,0.142,140,3578,atom
h,3,0.055,140,3579,atom
c,22,-0.122,140,3580,atom
n,38,0.817,140,3581,atom
h,3,0.129,140,3582,atom
o,40,-0.388,140,3583,atom
h,3,-0.106,140,3584,atom
c,22,-0.122,140,3585,atom
o,40,-0.191,140,3586,atom
c,22,-0.114,140,3587,atom
o,40,-0.39,140,3588,atom
n,38,0.813,140,3589,atom
c,22,-0.118,140,3590,atom
c,22,-0.123,140,3591,atom
c,22,-0.115,140,3592,atom
n,38,0.814,140,3593,atom
o,40,-0.383,140,3594,atom
c,27,0.016,140,3595,atom
h,3,0.056,140,3596,atom
f,195,-0.099,140,3597,atom
o,40,-0.381,141,3598,atom
o,40,-0.386,141,3599,atom
h,3,0.149,141,3600,atom
c,22,-0.114,141,3601,atom
o,40,-0.107,141,3602,atom
c,29,0.011,141,3603,atom
c,22,0.153,141,3604,atom
c,22,-0.123,141,3605,atom
h,3,0.147,141,3606,atom
h,3,0.132,141,3607,atom
o,40,0.015,141,3608,atom
c,22,-0.126,141,3609,atom
c,22,-0.119,141,3610,atom
c,22,-0.115,141,3611,atom
h,3,0.135,141,3612,atom
c,27,-0.388,141,3613,atom
c,27,-0.074,141,3614,atom
c,27,-0.085,141,3615,atom
o,40,-0.377,141,3616,atom
h,1,0.062,141,3617,atom
h,1,0.138,141,3618,atom
h,3,0.147,141,3619,atom
c,22,-0.12,141,3620,atom
h,3,0.135,141,3621,atom
o,40,-0.384,141,3622,atom
c,22,0.118,142,3623,atom
c,22,0.08,142,3624,atom
c,22,-0.116,142,3625,atom
c,22,-0.125,142,3626,atom
c,22,-0.111,142,3627,atom
c,22,-0.116,142,3628,atom
c,22,-0.118,142,3629,atom
h,3,0.142,142,3630,atom
o,40,-0.395,142,3631,atom
c,22,0.055,142,3632,atom
h,3,0.019,142,3633,atom
h,3,0.163,142,3634,atom
h,3,0.146,142,3635,atom
c,27,-0.083,142,3636,atom
h,3,0.146,142,3637,atom
h,3,0.138,142,3638,atom
c,27,0.007,142,3639,atom
n,38,0.809,142,3640,atom
h,3,0.136,142,3641,atom
c,27,-0.119,142,3642,atom
c,22,-0.118,142,3643,atom
h,3,0.134,142,3644,atom
h,3,-0.106,142,3645,atom
o,40,-0.384,142,3646,atom
c,22,-0.126,142,3647,atom
c,22,-0.111,143,3648,atom
h,3,0.146,143,3649,atom
h,3,0.146,143,3650,atom
c,22,-0.111,143,3651,atom
n,38,0.125,143,3652,atom
c,10,0.011,143,3653,atom
h,3,0.145,143,3654,atom
o,40,-0.081,143,3655,atom
c,22,0.062,143,3656,atom
c,22,-0.125,143,3657,atom
c,27,0.046,143,3658,atom
c,27,-0.076,143,3659,atom
o,40,-0.39,143,3660,atom
h,3,0.132,143,3661,atom
c,22,-0.125,143,3662,atom
o,35,-0.074,143,3663,atom
c,22,-0.118,143,3664,atom
h,3,0.142,143,3665,atom
c,22,-0.119,143,3666,atom
o,40,-0.382,143,3667,atom
c,22,-0.097,143,3668,atom
h,3,0.132,143,3669,atom
c,22,-0.084,143,3670,atom
h,3,0.15,143,3671,atom
c,22,-0.112,143,3672,atom
c,10,-0.089,143,3673,atom
o,40,-0.382,143,3674,atom
h,3,0.134,144,3675,atom
c,22,-0.115,144,3676,atom
h,3,0.138,144,3677,atom
c,22,-0.122,144,3678,atom
c,22,-0.393,144,3679,atom
c,22,-0.111,144,3680,atom
h,3,0.132,144,3681,atom
c,22,-0.109,144,3682,atom
c,22,-0.111,144,3683,atom
c,22,-0.119,144,3684,atom
c,27,0.021,144,3685,atom
h,3,0.801,144,3686,atom
c,22,-0.125,144,3687,atom
n,38,-0.085,144,3688,atom
c,22,-0.116,144,3689,atom
n,38,0.08,144,3690,atom
h,3,0.142,144,3691,atom
c,22,-0.122,144,3692,atom
c,10,0.816,144,3693,atom
c,22,0.014,144,3694,atom
c,22,-0.114,144,3695,atom
c,27,0.012,144,3696,atom
c,22,-0.118,144,3697,atom
h,3,0.132,144,3698,atom
c,27,-0.089,144,3699,atom
h,3,-0.125,144,3700,atom
o,40,-0.386,145,3701,atom
c,22,-0.118,145,3702,atom
h,3,0.141,145,3703,atom
c,22,-0.118,145,3704,atom
h,3,0.132,145,3705,atom
h,3,0.146,145,3706,atom
c,22,-0.124,145,3707,atom
c,22,-0.122,145,3708,atom
o,40,-0.393,145,3709,atom
c,22,-0.118,145,3710,atom
h,3,0.134,145,3711,atom
h,3,0.154,145,3712,atom
o,40,-0.391,145,3713,atom
c,22,-0.119,145,3714,atom
h,3,0.133,145,3715,atom
h,3,0.054,145,3716,atom
n,38,0.809,145,3717,atom
h,3,0.073,145,3718,atom
c,22,-0.107,145,3719,atom
n,38,0.818,145,3720,atom
h,3,0.142,145,3721,atom
c,22,-0.115,145,3722,atom
h,3,0.132,145,3723,atom
c,27,0.012,145,3724,atom
h,3,0.138,145,3725,atom
n,38,0.154,145,3726,atom
o,40,-0.385,145,3727,atom
c,27,0.007,145,3728,atom
h,3,0.146,145,3729,atom
c,22,-0.112,145,3730,atom
o,40,-0.388,145,3731,atom
o,40,-0.081,145,3732,atom
c,22,-0.122,146,3733,atom
o,40,-0.386,146,3734,atom
c,22,-0.112,146,3735,atom
h,3,0.142,146,3736,atom
h,3,0.163,146,3737,atom
h,3,0.149,146,3738,atom
h,3,0.148,146,3739,atom
o,40,-0.384,146,3740,atom
c,27,0.055,146,3741,atom
h,3,0.145,146,3742,atom
h,3,0.132,146,3743,atom
c,22,-0.115,146,3744,atom
c,10,-0.095,146,3745,atom
o,40,-0.392,146,3746,atom
h,3,0.133,146,3747,atom
h,3,-0.12,146,3748,atom
c,27,0.021,146,3749,atom
h,3,0.127,146,3750,atom
c,22,-0.119,146,3751,atom
h,3,0.125,146,3752,atom
c,22,-0.126,146,3753,atom
c,28,0.011,146,3754,atom
c,22,-0.125,146,3755,atom
c,22,0.132,146,3756,atom
c,29,0.011,146,3757,atom
c,22,0.202,146,3758,atom
c,22,-0.128,147,3759,atom
c,22,-0.126,147,3760,atom
c,27,-0.227,147,3761,atom
c,22,0.816,147,3762,atom
h,3,0.132,147,3763,atom
c,22,-0.148,147,3764,atom
h,3,0.059,147,3765,atom
c,22,-0.118,147,3766,atom
h,3,0.132,147,3767,atom
h,3,0.059,147,3768,atom
h,3,0.152,147,3769,atom
n,38,-0.119,147,3770,atom
c,22,-0.122,147,3771,atom
c,22,-0.128,147,3772,atom
o,45,-0.779,147,3773,atom
h,3,0.132,147,3774,atom
c,28,0.144,147,3775,atom
h,3,0.142,147,3776,atom
h,3,0.138,147,3777,atom
h,3,0.132,147,3778,atom
h,3,0.056,147,3779,atom
c,29,0.816,147,3780,atom
h,3,0.154,147,3781,atom
n,38,0.817,147,3782,atom
n,38,-0.126,147,3783,atom
o,40,-0.386,147,3784,atom
c,29,0.002,147,3785,atom
o,40,0.009,148,3786,atom
h,3,0.132,148,3787,atom
c,22,-0.119,148,3788,atom
c,22,-0.118,148,3789,atom
o,40,-0.377,148,3790,atom
h,3,0.135,148,3791,atom
o,40,-0.384,148,3792,atom
n,34,-0.404,148,3793,atom
h,3,0.146,148,3794,atom
c,14,-0.133,148,3795,atom
c,22,-0.123,148,3796,atom
o,40,-0.392,148,3797,atom
h,3,0.142,148,3798,atom
o,40,-0.385,148,3799,atom
c,22,-0.116,148,3800,atom
c,22,-0.115,148,3801,atom
c,27,0.816,149,3802,atom
h,3,0.138,149,3803,atom
c,22,-0.11,149,3804,atom
c,22,-0.122,149,3805,atom
h,3,0.152,149,3806,atom
h,3,0.142,149,3807,atom
c,22,-0.122,149,3808,atom
c,26,-0.107,149,3809,atom
h,3,0.132,149,3810,atom
c,22,-0.122,149,3811,atom
c,22,-0.126,149,3812,atom
h,3,0.145,149,3813,atom
c,10,-0.137,149,3814,atom
o,40,-0.383,149,3815,atom
o,40,-0.386,149,3816,atom
c,22,-0.114,149,3817,atom
c,27,-0.088,149,3818,atom
c,22,-0.116,150,3819,atom
c,195,0.009,150,3820,atom
h,3,0.315,150,3821,atom
c,22,-0.125,150,3822,atom
c,38,-0.085,150,3823,atom
o,40,-0.386,150,3824,atom
h,3,0.152,150,3825,atom
c,22,-0.118,150,3826,atom
h,3,0.138,150,3827,atom
c,22,-0.115,150,3828,atom
c,22,-0.128,150,3829,atom
o,35,-0.076,150,3830,atom
c,22,-0.115,150,3831,atom
h,3,0.133,150,3832,atom
c,27,-0.104,150,3833,atom
n,38,0.143,150,3834,atom
h,3,0.146,150,3835,atom
c,22,-0.089,150,3836,atom
h,3,-0.106,150,3837,atom
c,27,-0.167,150,3838,atom
o,40,-0.381,150,3839,atom
h,1,0.062,150,3840,atom
c,22,-0.114,151,3841,atom
o,40,-0.074,151,3842,atom
c,22,-0.115,151,3843,atom
c,27,0.112,151,3844,atom
h,3,0.145,151,3845,atom
c,22,-0.118,151,3846,atom
h,3,0.132,151,3847,atom
c,22,-0.123,151,3848,atom
h,3,0.332,151,3849,atom
c,22,-0.115,151,3850,atom
h,3,0.132,151,3851,atom
c,22,-0.113,151,3852,atom
h,3,0.142,151,3853,atom
h,3,0.146,151,3854,atom
c,22,-0.116,151,3855,atom
h,3,0.146,151,3856,atom
o,40,-0.413,151,3857,atom
h,3,0.154,151,3858,atom
h,3,0.147,151,3859,atom
c,22,-0.141,151,3860,atom
h,3,0.061,151,3861,atom
h,1,0.145,151,3862,atom
h,3,-0.116,151,3863,atom
c,22,-0.067,151,3864,atom
o,40,0.816,151,3865,atom
h,3,0.058,151,3866,atom
o,40,-0.107,151,3867,atom
c,27,-0.11,151,3868,atom
n,49,-0.121,152,3869,atom
h,3,0.145,152,3870,atom
c,22,-0.119,152,3871,atom
o,40,-0.191,152,3872,atom
c,22,-0.116,152,3873,atom
c,27,0.009,152,3874,atom
n,35,-0.413,152,3875,atom
h,3,0.059,152,3876,atom
c,22,-0.118,152,3877,atom
c,22,0.188,152,3878,atom
h,3,0.146,152,3879,atom
c,10,-0.134,152,3880,atom
c,22,-0.141,152,3881,atom
c,22,-0.128,152,3882,atom
h,3,0.145,152,3883,atom
c,22,-0.114,152,3884,atom
o,40,-0.412,152,3885,atom
h,3,0.059,152,3886,atom
h,3,0.061,152,3887,atom
h,3,0.136,152,3888,atom
c,22,0.056,152,3889,atom
h,3,0.142,152,3890,atom
c,27,0.141,152,3891,atom
c,27,-0.379,152,3892,atom
c,22,-0.082,152,3893,atom
c,22,0.816,152,3894,atom
c,22,-0.129,152,3895,atom
h,3,-0.108,152,3896,atom
h,3,0.058,153,3897,atom
h,3,-0.12,153,3898,atom
h,3,0.154,153,3899,atom
h,3,0.147,153,3900,atom
c,22,-0.122,153,3901,atom
h,3,0.132,153,3902,atom
c,28,0.123,153,3903,atom
h,3,0.163,153,3904,atom
h,3,0.142,153,3905,atom
c,22,-0.393,153,3906,atom
h,3,0.129,153,3907,atom
o,40,-0.413,153,3908,atom
c,27,-0.167,153,3909,atom
c,22,-0.123,153,3910,atom
c,29,0.005,153,3911,atom
c,22,-0.123,153,3912,atom
h,3,0.138,153,3913,atom
c,27,-0.142,153,3914,atom
n,32,0.814,153,3915,atom
o,40,-0.385,153,3916,atom
h,3,0.142,153,3917,atom
c,27,0.005,153,3918,atom
o,40,0.818,153,3919,atom
c,27,-0.148,153,3920,atom
h,3,0.134,153,3921,atom
c,22,-0.111,153,3922,atom
h,3,0.136,153,3923,atom
c,35,-0.097,153,3924,atom
c,27,0.021,153,3925,atom
c,22,-0.119,153,3926,atom
c,22,0.182,153,3927,atom
c,22,0.802,153,3928,atom
h,1,0.017,154,3929,atom
h,3,0.126,154,3930,atom
h,3,0.138,154,3931,atom
n,38,0.812,154,3932,atom
c,29,0.017,154,3933,atom
c,22,-0.118,154,3934,atom
h,3,-0.116,154,3935,atom
h,3,0.132,154,3936,atom
h,3,0.129,154,3937,atom
h,3,0.135,154,3938,atom
h,3,0.154,154,3939,atom
h,3,0.132,154,3940,atom
o,45,0.244,154,3941,atom
h,3,-0.12,154,3942,atom
c,10,-0.081,154,3943,atom
h,3,0.149,154,3944,atom
c,10,-0.091,154,3945,atom
o,40,-0.343,154,3946,atom
h,3,0.059,154,3947,atom
o,40,-0.393,154,3948,atom
h,3,0.149,154,3949,atom
c,22,-0.08,154,3950,atom
o,40,-0.383,154,3951,atom
h,3,0.152,154,3952,atom
o,40,-0.383,154,3953,atom
n,38,-0.389,154,3954,atom
c,29,0.006,154,3955,atom
n,38,0.145,154,3956,atom
c,10,-0.191,155,3957,atom
h,3,0.143,155,3958,atom
c,26,0.188,155,3959,atom
n,38,0.805,155,3960,atom
h,3,0.146,155,3961,atom
h,3,0.166,155,3962,atom
c,22,-0.116,155,3963,atom
h,3,0.126,155,3964,atom
c,28,0.012,155,3965,atom
h,3,0.146,155,3966,atom
c,22,-0.112,155,3967,atom
c,22,-0.114,155,3968,atom
h,3,0.145,155,3969,atom
o,40,-0.392,155,3970,atom
h,3,0.128,155,3971,atom
h,3,0.138,155,3972,atom
c,27,0.009,155,3973,atom
c,22,-0.115,155,3974,atom
o,40,-0.4,155,3975,atom
c,22,-0.116,155,3976,atom
c,22,0.182,155,3977,atom
c,22,-0.122,155,3978,atom
c,22,-0.124,155,3979,atom
c,29,0.017,155,3980,atom
h,3,0.129,155,3981,atom
h,3,-0.125,155,3982,atom
h,3,0.142,155,3983,atom
c,29,0.016,155,3984,atom
c,22,-0.118,155,3985,atom
h,3,0.134,155,3986,atom
c,22,0.81,156,3987,atom
h,3,-0.113,156,3988,atom
h,3,-0.106,156,3989,atom
c,10,0.018,156,3990,atom
h,3,0.147,156,3991,atom
o,40,0.017,156,3992,atom
c,22,-0.118,156,3993,atom
n,38,0.812,156,3994,atom
c,22,-0.117,156,3995,atom
c,10,0.047,156,3996,atom
h,3,0.143,156,3997,atom
c,22,-0.148,156,3998,atom
h,3,0.142,156,3999,atom
c,27,0.332,156,4000,atom
c,22,-0.122,156,4001,atom
c,27,0.012,156,4002,atom
o,40,-0.088,156,4003,atom
c,22,0.017,156,4004,atom
c,22,-0.118,156,4005,atom
c,22,-0.118,156,4006,atom
c,22,-0.111,157,4007,atom
h,3,0.132,157,4008,atom
h,3,0.061,157,4009,atom
o,40,-0.107,157,4010,atom
h,3,0.132,157,4011,atom
h,3,0.132,157,4012,atom
n,38,0.139,157,4013,atom
h,3,0.815,157,4014,atom
o,40,-0.392,157,4015,atom
c,22,-0.124,157,4016,atom
h,3,-0.12,157,4017,atom
c,22,0.172,157,4018,atom
h,3,0.143,157,4019,atom
h,3,0.163,157,4020,atom
c,27,0.787,157,4021,atom
h,3,0.146,157,4022,atom
h,3,0.154,157,4023,atom
c,22,-0.118,157,4024,atom
h,3,-0.106,157,4025,atom
c,22,0.118,157,4026,atom
c,22,-0.122,157,4027,atom
o,40,-0.086,157,4028,atom
c,22,0.153,157,4029,atom
c,22,-0.148,157,4030,atom
c,22,-0.118,157,4031,atom
h,3,-0.12,157,4032,atom
c,22,-0.118,157,4033,atom
h,3,0.149,157,4034,atom
c,22,-0.114,157,4035,atom
c,27,0.009,158,4036,atom
h,3,0.132,158,4037,atom
c,29,0.002,158,4038,atom
h,3,0.132,158,4039,atom
c,195,-0.4,158,4040,atom
c,22,-0.109,158,4041,atom
h,3,0.064,158,4042,atom
o,40,-0.377,158,4043,atom
c,22,-0.124,158,4044,atom
c,22,-0.118,158,4045,atom
c,22,-0.133,158,4046,atom
c,27,0.007,158,4047,atom
c,22,-0.122,158,4048,atom
c,22,-0.113,158,4049,atom
o,40,-0.104,158,4050,atom
c,22,-0.118,158,4051,atom
c,22,-0.142,158,4052,atom
n,16,-0.144,158,4053,atom
h,1,-0.382,158,4054,atom
c,22,-0.115,158,4055,atom
c,22,0.182,158,4056,atom
c,22,-0.084,159,4057,atom
c,22,-0.106,159,4058,atom
h,3,0.282,159,4059,atom
h,3,0.134,159,4060,atom
c,22,-0.074,159,4061,atom
o,40,-0.383,159,4062,atom
h,3,0.123,159,4063,atom
c,27,-0.11,159,4064,atom
c,22,-0.115,159,4065,atom
h,3,0.282,159,4066,atom
c,22,-0.114,159,4067,atom
h,3,0.143,159,4068,atom
c,16,-0.092,159,4069,atom
n,38,0.813,159,4070,atom
h,3,0.145,159,4071,atom
h,3,0.146,159,4072,atom
c,22,-0.142,159,4073,atom
n,38,0.812,159,4074,atom
c,22,-0.118,159,4075,atom
o,45,0.03,159,4076,atom
c,22,-0.15,159,4077,atom
o,40,-0.391,159,4078,atom
c,22,-0.114,159,4079,atom
h,3,0.058,159,4080,atom
o,40,0.818,159,4081,atom
h,3,0.142,159,4082,atom
c,22,-0.118,159,4083,atom
c,29,0.332,159,4084,atom
o,40,-0.385,159,4085,atom
h,3,0.054,160,4086,atom
o,40,-0.382,160,4087,atom
h,3,0.145,160,4088,atom
h,3,0.062,160,4089,atom
n,38,0.811,160,4090,atom
c,22,-0.128,160,4091,atom
h,3,0.142,160,4092,atom
c,22,-0.142,160,4093,atom
c,22,-0.119,160,4094,atom
c,22,-0.13,160,4095,atom
c,22,-0.107,160,4096,atom
h,3,0.155,160,4097,atom
c,22,-0.116,160,4098,atom
c,22,-0.115,160,4099,atom
o,35,-0.396,160,4100,atom
o,40,-0.39,160,4101,atom
c,22,0.112,160,4102,atom
h,3,0.141,160,4103,atom
c,27,-0.091,160,4104,atom
h,3,0.132,160,4105,atom
c,29,-0.393,160,4106,atom
n,38,0.813,160,4107,atom
h,3,0.134,160,4108,atom
h,3,0.129,160,4109,atom
h,3,-0.128,160,4110,atom
n,32,0.015,160,4111,atom
c,22,-0.116,160,4112,atom
c,10,0.006,160,4113,atom
n,38,0.154,160,4114,atom
c,22,-0.106,160,4115,atom
h,3,0.142,161,4116,atom
c,22,-0.122,161,4117,atom
o,40,-0.388,161,4118,atom
o,40,-0.382,161,4119,atom
c,22,-0.109,161,4120,atom
c,22,-0.115,161,4121,atom
c,22,-0.122,161,4122,atom
c,27,-0.144,161,4123,atom
c,22,-0.118,161,4124,atom
c,22,-0.114,161,4125,atom
h,3,0.126,161,4126,atom
h,1,-0.128,161,4127,atom
o,40,-0.388,161,4128,atom
o,40,-0.39,161,4129,atom
h,3,0.145,161,4130,atom
c,22,-0.106,161,4131,atom
h,3,0.158,161,4132,atom
h,3,0.059,161,4133,atom
h,3,0.058,161,4134,atom
c,22,-0.114,161,4135,atom
c,22,-0.122,161,4136,atom
c,29,-0.084,161,4137,atom
h,3,0.127,161,4138,atom
h,3,0.132,162,4139,atom
c,22,-0.111,162,4140,atom
c,27,0.005,162,4141,atom
c,27,-0.085,162,4142,atom
c,22,0.146,162,4143,atom
h,3,0.061,162,4144,atom
c,22,-0.396,162,4145,atom
h,3,0.147,162,4146,atom
n,38,-0.119,162,4147,atom
c,22,-0.122,162,4148,atom
h,3,0.146,162,4149,atom
c,22,-0.13,162,4150,atom
c,27,0.012,162,4151,atom
h,1,0.067,162,4152,atom
c,29,0.019,162,4153,atom
h,3,0.133,162,4154,atom
c,22,0.141,162,4155,atom
c,22,-0.116,162,4156,atom
c,22,-0.118,162,4157,atom
h,3,0.126,162,4158,atom
h,3,-0.113,162,4159,atom
h,3,0.153,163,4160,atom
c,22,-0.122,163,4161,atom
h,3,0.062,163,4162,atom
c,22,-0.118,163,4163,atom
h,3,0.145,163,4164,atom
h,3,0.145,163,4165,atom
h,3,0.108,163,4166,atom
o,40,-0.384,163,4167,atom
c,22,-0.067,163,4168,atom
n,38,0.818,163,4169,atom
n,38,0.172,163,4170,atom
h,3,0.146,163,4171,atom
o,40,-0.39,163,4172,atom
h,3,0.129,163,4173,atom
c,22,-0.135,163,4174,atom
o,40,-0.385,163,4175,atom
h,3,0.15,163,4176,atom
c,21,-0.084,163,4177,atom
o,40,-0.389,163,4178,atom
o,40,-0.391,163,4179,atom
h,3,0.132,163,4180,atom
o,40,-0.386,163,4181,atom
h,3,0.12,163,4182,atom
n,38,0.812,163,4183,atom
o,40,-0.398,164,4184,atom
h,3,0.163,164,4185,atom
h,3,-0.067,164,4186,atom
h,3,0.141,164,4187,atom
c,22,-0.122,164,4188,atom
h,3,0.148,164,4189,atom
c,22,-0.142,164,4190,atom
o,40,0.03,164,4191,atom
n,38,0.816,164,4192,atom
h,3,0.142,164,4193,atom
o,40,-0.386,164,4194,atom
c,22,-0.111,164,4195,atom
c,22,-0.128,164,4196,atom
h,3,0.801,164,4197,atom
h,3,0.149,164,4198,atom
h,3,0.145,164,4199,atom
h,3,-0.106,164,4200,atom
c,22,-0.118,164,4201,atom
h,3,0.055,164,4202,atom
c,28,0.008,164,4203,atom
c,22,-0.115,164,4204,atom
c,22,-0.124,164,4205,atom
c,29,0.017,164,4206,atom
o,40,-0.388,164,4207,atom
c,27,0.012,164,4208,atom
c,10,-0.089,164,4209,atom
o,16,-0.39,165,4210,atom
c,22,0.143,165,4211,atom
c,22,-0.393,165,4212,atom
c,22,-0.08,165,4213,atom
c,27,0.055,165,4214,atom
o,40,-0.191,165,4215,atom
o,40,-0.398,165,4216,atom
c,27,-0.112,165,4217,atom
h,3,0.128,165,4218,atom
h,3,0.146,165,4219,atom
h,3,0.282,165,4220,atom
n,32,-0.398,165,4221,atom
h,3,-0.109,165,4222,atom
h,3,0.154,165,4223,atom
c,29,0.017,165,4224,atom
o,40,-0.39,165,4225,atom
c,22,-0.109,165,4226,atom
c,22,-0.122,165,4227,atom
o,40,-0.386,165,4228,atom
o,40,-0.4,165,4229,atom
c,10,-0.089,165,4230,atom
c,29,0.017,165,4231,atom
c,22,-0.122,165,4232,atom
c,22,0.005,165,4233,atom
c,22,0.012,165,4234,atom
h,3,0.145,165,4235,atom
c,93,-0.137,165,4236,atom
c,22,-0.111,165,4237,atom
c,22,-0.097,165,4238,atom
h,3,0.147,165,4239,atom
h,3,0.145,166,4240,atom
h,3,0.146,166,4241,atom
c,32,0.145,166,4242,atom
c,22,-0.113,166,4243,atom
c,22,-0.118,166,4244,atom
c,27,0.017,166,4245,atom
o,40,-0.386,166,4246,atom
h,3,0.057,166,4247,atom
c,22,-0.08,166,4248,atom
h,3,-0.109,166,4249,atom
h,3,0.138,166,4250,atom
c,27,0.013,166,4251,atom
h,3,0.147,166,4252,atom
o,40,-0.384,166,4253,atom
h,3,0.163,166,4254,atom
c,22,-0.123,166,4255,atom
h,3,0.132,167,4256,atom
h,3,0.141,167,4257,atom
c,27,0.016,167,4258,atom
o,40,-0.382,167,4259,atom
h,3,0.146,167,4260,atom
h,3,0.132,167,4261,atom
c,27,0.017,167,4262,atom
o,40,-0.081,167,4263,atom
h,3,0.146,167,4264,atom
h,1,-0.084,167,4265,atom
h,3,0.132,167,4266,atom
o,40,-0.379,167,4267,atom
h,3,0.145,167,4268,atom
o,40,-0.386,167,4269,atom
c,22,-0.396,167,4270,atom
c,22,-0.124,167,4271,atom
c,22,-0.107,167,4272,atom
o,40,-0.384,167,4273,atom
c,22,0.202,167,4274,atom
h,3,0.13,167,4275,atom
c,22,0.015,167,4276,atom
h,3,0.147,168,4277,atom
c,22,-0.191,168,4278,atom
h,3,0.282,168,4279,atom
n,38,0.135,168,4280,atom
c,10,0.145,168,4281,atom
c,22,-0.118,168,4282,atom
c,22,-0.111,168,4283,atom
c,22,-0.115,168,4284,atom
o,40,-0.11,168,4285,atom
c,22,0.062,168,4286,atom
o,40,-0.384,168,4287,atom
c,22,0.137,168,4288,atom
c,10,-0.11,168,4289,atom
h,3,0.145,168,4290,atom
h,3,0.142,169,4291,atom
h,3,0.143,169,4292,atom
