element,type,charge,molecule_id,atom_id
c,92,-0.191,8255,8243
h,3,0.153,8255,8244
c,22,-0.084,8255,8245
c,22,-0.118,8255,8246
c,22,-0.122,8255,8247
o,40,-0.384,8255,8248
c,22,0.332,8255,8249
h,1,0.133,8255,8250
c,22,-0.125,8255,8251
c,10,-0.107,8286,8316
h,3,0.129,8286,8317
c,22,0.145,8286,8318
n,38,0.818,8286,8319
h,3,0.143,8286,8320
c,27,-0.393,8286,8321
o,40,-0.392,8286,8322
c,27,0.011,8286,8323
c,27,-0.379,8286,8324
c,22,-0.114,8286,8325
h,3,0.142,8286,8326
c,22,-0.12,8286,8327
o,40,-0.393,8286,8328
o,40,-0.086,8286,8329
c,22,-0.114,8286,8330
h,3,0.108,8286,8331
c,10,0.006,8286,8332
c,22,-0.115,8286,8333
c,22,-0.114,8286,8334
c,22,-0.148,8286,8335
c,14,0.145,8286,8336
h,3,0.056,8286,8337
h,3,0.142,8286,8338
h,1,0.145,8286,8339
c,22,-0.133,8286,8340
o,40,-0.383,8286,8341
h,3,0.315,8286,8342
h,1,0.138,8286,8343
h,3,0.061,8345,8344
c,22,0.332,8345,8379
c,27,-0.088,8345,8380
o,40,-0.384,8345,8381
o,40,0.059,8345,8382
c,28,0.008,8345,8383
h,3,0.152,8345,8384
c,22,-0.111,8345,8385
n,41,0.009,8345,8386
o,40,-0.388,8345,8387
c,195,0.021,8345,8388
c,22,0.188,8345,8389
c,22,0.007,8345,8390
c,22,0.134,8345,8391
c,22,-0.122,8345,8392
c,22,-0.097,8345,8393
c,27,-0.084,8345,8394
o,40,0.03,8345,8395
h,3,0.152,8345,8396
c,22,0.112,8345,8397
c,29,0.008,8345,8398
h,3,0.332,8345,8399
h,3,0.056,8345,8400
o,40,-0.376,8345,8401
o,40,-0.393,8345,8402
h,3,0.139,8345,8403
h,3,-0.119,8345,8404
h,3,0.142,8345,8405
o,40,0.055,8345,8406
o,40,-0.107,8345,8407
c,22,-0.097,8449,8409
o,40,-0.079,8449,8411
c,29,-0.389,8449,8412
c,22,-0.114,8449,8413
c,22,-0.109,8449,8414
o,40,-0.129,8449,8415
c,27,0.015,8449,8416
h,1,0.152,8449,8417
h,3,0.047,8449,8418
c,22,-0.148,8449,8419
o,50,0.021,8449,8420
o,40,-0.401,8449,8421
h,3,0.144,8449,8422
c,22,-0.384,8449,8423
o,40,-0.393,8449,8424
c,29,0.055,8449,8425
c,22,0.133,8449,8426
c,22,-0.118,8449,8428
h,3,-0.067,8449,8429
h,3,0.141,8449,8430
c,27,0.006,8501,8472
h,3,0.054,8501,8473
h,1,0.047,8501,8474
c,22,-0.117,8501,8475
h,3,0.145,8501,8476
c,27,-0.079,8501,8477
h,3,0.132,8501,8478
h,3,0.129,8501,8479
o,40,-0.383,8501,8480
o,40,-0.383,8501,8481
c,28,0.012,8501,8482
c,22,0.123,8501,8483
h,3,0.142,8501,8484
h,3,0.062,8501,8485
o,40,0.816,8501,8486
c,27,-0.107,8501,8487
n,38,0.126,8501,8488
c,27,0.008,8501,8489
c,22,-0.142,8501,8490
c,22,-0.113,8501,8491
c,27,0.009,8501,8492
c,27,0.009,8501,8493
h,3,0.062,8501,8494
c,22,0.182,8501,8495
c,22,-0.142,8501,8496
o,40,-0.381,8501,8497
h,3,0.141,8501,8498
h,3,0.132,8501,8499
h,3,0.147,8501,8500
c,22,-0.119,8524,8511
c,22,-0.114,8524,8512
o,40,0.059,8524,8513
n,38,0.815,8524,8514
n,38,0.154,8524,8515
o,40,-0.081,8524,8516
c,22,-0.124,8524,8517
c,27,0.021,8524,8518
c,16,-0.099,8524,8519
c,22,-0.118,8524,8520
o,40,-0.398,8524,8521
f,92,-0.079,8524,8522
h,3,0.019,8524,8523
c,22,-0.393,8524,8547
h,3,0.112,8524,8548
c,22,-0.125,8524,8549
o,40,-0.386,8524,8550
h,3,0.132,8524,8551
c,195,-0.395,8524,8552
n,38,0.812,8524,8553
c,22,-0.124,8524,8554
o,40,-0.093,8564,8585
h,3,0.142,8564,8586
c,22,-0.111,8564,8587
h,3,0.136,8564,8588
h,3,0.141,8564,8589
c,28,0.059,8564,8590
h,3,0.145,8564,8591
h,3,0.055,8564,8592
o,40,-0.383,8564,8593
h,1,-0.128,8564,8594
c,27,-0.137,8564,8595
o,40,0.059,8564,8596
c,22,-0.128,8564,8597
c,22,-0.148,8564,8598
c,27,0.018,8564,8599
h,3,0.136,8564,8600
h,3,0.132,8564,8601
c,22,0.096,8564,8602
c,27,-0.379,8564,8603
c,22,-0.126,8564,8604
o,40,-0.089,8564,8605
c,22,-0.115,8564,8606
h,3,0.137,8564,8607
c,22,-0.114,8564,8608
c,28,-0.084,8564,8609
c,22,-0.127,8564,8610
o,40,-0.383,8564,8611
c,27,-0.404,8564,8612
c,22,-0.114,8564,8613
c,27,0.016,8617,8618
h,3,-0.119,8617,8619
c,26,0.805,8617,8620
h,3,0.132,8617,8621
h,3,0.152,8617,8622
c,22,-0.122,8617,8623
n,38,0.815,8617,8624
h,1,0.152,8617,8625
c,22,-0.116,8617,8626
h,3,0.058,8617,8627
h,3,0.163,8617,8628
c,29,-0.081,8617,8629
h,3,0.019,8617,8630
c,22,-0.105,8617,8631
h,3,0.057,8617,8632
c,22,-0.113,8617,8633
h,3,0.152,8617,8634
h,3,0.054,8617,8635
c,22,-0.148,8617,8636
o,40,-0.383,8617,8637
c,22,-0.118,8617,8638
c,93,-0.144,8617,8639
c,22,-0.126,8617,8640
c,22,-0.122,8617,8641
h,3,0.149,8617,8642
c,22,-0.125,8617,8643
h,3,0.132,8617,8644
h,3,0.134,8617,8645
h,3,0.123,8617,8646
h,3,0.147,8617,8647
n,38,0.012,8718,8679
c,22,-0.135,8718,8680
c,22,-0.114,8718,8681
h,3,0.059,8718,8682
h,3,0.059,8718,8683
h,3,-0.084,8718,8684
c,27,0.017,8718,8685
o,40,-0.412,8718,8686
c,22,0.005,8718,8687
o,40,-0.383,8718,8688
c,22,0.133,8718,8689
c,27,-0.395,8718,8690
h,3,0.058,8718,8691
c,22,-0.111,8718,8692
n,38,0.153,8718,8693
h,1,-0.113,8718,8694
o,14,-0.412,8718,8695
c,195,-0.076,8718,8696
o,40,-0.079,8718,8698
c,32,0.017,8718,8723
c,28,0.008,8718,8724
h,3,-0.112,8718,8725
o,40,-0.383,8718,8726
c,22,-0.142,8740,8727
o,40,0.147,8740,8728
c,22,0.004,8740,8729
h,3,0.149,8740,8730
n,38,0.806,8740,8731
c,22,-0.118,8740,8732
c,22,-0.116,8740,8733
o,40,-0.383,8740,8734
h,3,0.062,8740,8735
c,29,0.021,8740,8736
c,22,-0.121,8740,8737
h,3,0.132,8740,8738
c,10,0.816,8740,8739
h,3,0.132,8740,8763
c,93,0.009,8740,8764
c,22,-0.08,8740,8765
c,22,-0.108,8740,8766
c,22,-0.121,8740,8767
c,22,0.142,8740,8768
n,38,-0.122,8740,8769
c,22,0.008,8740,8770
n,38,0.055,8797,8798
o,40,-0.384,8797,8799
c,22,-0.122,8797,8800
h,3,0.012,8797,8801
c,22,-0.124,8797,8802
o,40,-0.386,8797,8803
h,3,0.145,8797,8804
h,3,0.187,8797,8805
c,22,-0.133,8797,8806
h,3,0.148,8797,8807
h,3,0.142,8797,8808
c,22,-0.142,8797,8809
h,3,0.061,8797,8810
c,22,0.332,8797,8811
h,3,0.132,8797,8812
c,22,-0.114,8797,8813
h,3,0.058,8797,8814
o,40,0.123,8797,8815
c,22,-0.109,8797,8816
c,22,-0.114,8797,8817
c,22,-0.114,8797,8818
h,3,0.145,8797,8819
c,10,0.011,8797,8820
c,22,0.062,8797,8821
c,22,-0.113,8844,8822
c,22,-0.128,8844,8823
c,22,-0.123,8844,8824
n,32,-0.081,8844,8825
c,22,-0.125,8844,8826
h,3,0.142,8844,8827
c,27,-0.781,8844,8828
o,40,-0.382,8844,8829
c,22,0.008,8844,8830
c,22,-0.125,8844,8831
h,3,0.134,8844,8832
o,40,-0.381,8844,8833
c,22,-0.111,8844,8834
c,22,0.118,8844,8835
h,3,0.132,8844,8836
h,3,-0.106,8844,8837
c,22,-0.115,8844,8838
o,28,-0.097,8844,8839
h,3,0.282,8844,8840
c,27,0.011,8844,8841
o,40,-0.383,8844,8842
h,3,0.145,8844,8843
h,3,0.138,8844,8872
n,38,0.136,8844,8873
c,22,0.118,8844,8874
h,3,0.163,8844,8875
h,3,0.154,8876,8877
c,93,0.198,8876,8878
h,3,-0.128,8876,8879
h,3,0.141,8876,8880
n,38,0.818,8876,8881
h,3,0.141,8876,8882
c,22,0.138,8876,8883
c,22,-0.11,8876,8884
c,22,-0.114,8876,8885
c,22,-0.114,8876,8886
c,27,-0.383,8876,8887
o,40,0.002,8876,8888
o,40,-0.107,8876,8889
h,3,0.142,8876,8890
c,27,-0.091,8876,8891
o,40,-0.384,8876,8892
o,40,0.015,8876,8893
h,3,0.141,8876,8894
h,3,-0.119,8876,8895
c,27,-0.083,8876,8896
c,22,-0.118,8876,8897
h,3,0.132,8876,8898
h,3,0.133,8876,8899
c,22,-0.118,8876,8900
o,40,-0.393,8876,8901
o,40,-0.397,8876,8902
h,3,0.147,8876,8903
c,22,-0.097,8876,8904
h,3,0.146,8876,8905
c,195,0.015,8876,8906
h,1,0.138,8961,8945
h,3,-0.125,8961,8946
h,3,0.123,8961,8947
c,27,0.144,8961,8948
h,3,0.132,8961,8949
c,22,-0.111,8961,8950
o,40,-0.391,8961,8951
h,3,0.136,8961,8952
h,3,0.012,8961,8953
o,40,0.055,8961,8954
h,3,0.152,8961,8955
h,3,0.058,8961,8956
h,3,0.132,8961,8957
c,22,-0.122,8961,8958
c,22,-0.124,8961,8959
c,22,-0.118,8961,8960
h,3,0.125,9014,8979
o,40,-0.384,9014,8980
h,3,0.145,9014,8981
c,22,-0.142,9014,8984
c,10,-0.079,9014,8986
h,3,-0.12,9014,8987
h,3,0.147,9014,8989
h,3,0.801,9014,8990
c,22,-0.115,9014,8991
c,22,-0.126,9014,8992
h,3,0.132,9014,8993
c,22,0.142,9014,8994
c,22,-0.121,9014,8995
c,29,0.002,9014,8996
c,16,0.055,9014,8997
o,40,0.412,9014,8998
c,27,-0.088,9014,8999
c,22,-0.13,9014,9000
c,22,-0.118,9014,9001
h,3,0.134,9014,9002
n,38,0.817,9014,9003
n,38,0.104,9029,9030
c,22,0.816,9029,9031
o,40,-0.384,9029,9032
h,3,0.142,9029,9033
c,22,-0.122,9029,9034
o,40,0.059,9029,9035
c,27,-0.388,9029,9036
c,22,-0.127,9029,9037
c,22,-0.126,9029,9038
c,22,-0.122,9029,9039
h,3,0.149,9029,9040
h,3,0.145,9029,9041
h,3,0.141,9029,9042
c,22,-0.125,9029,9043
c,22,-0.116,9044,9045
c,22,-0.119,9044,9046
c,22,-0.118,9044,9047
h,3,0.155,9044,9048
h,3,0.142,9044,9049
o,40,-0.384,9044,9050
c,22,-0.115,9044,9051
o,40,-0.383,9044,9052
h,3,0.129,9044,9053
h,1,0.133,9044,9054
c,22,0.118,9044,9055
c,29,0.002,9044,9056
h,3,0.129,9044,9057
c,22,-0.118,9044,9058
c,22,-0.12,9044,9059
c,22,-0.148,9044,9060
o,40,-0.385,9044,9061
c,22,-0.116,9044,9062
h,3,-0.106,9044,9063
h,3,0.129,9044,9064
h,3,0.129,9086,9106
h,3,0.134,9086,9107
h,3,0.128,9086,9108
c,22,-0.123,9086,9109
c,27,-0.085,9086,9110
n,38,0.006,9086,9111
c,22,-0.105,9086,9112
o,40,-0.386,9086,9113
o,40,-0.382,9086,9114
h,3,0.142,9086,9115
c,22,-0.123,9086,9116
c,22,-0.116,9086,9117
c,10,-0.091,9086,9118
c,22,-0.116,9086,9119
h,3,0.163,9086,9120
c,22,0.138,9086,9121
c,22,-0.074,9086,9122
o,40,-0.383,9086,9123
c,22,-0.111,9086,9124
o,40,-0.388,9157,9141
o,40,-0.382,9157,9142
c,28,-0.135,9157,9143
c,29,-0.079,9157,9144
o,40,-0.384,9157,9145
o,40,-0.107,9157,9146
c,27,-0.369,9157,9147
c,22,-0.125,9157,9148
h,3,0.152,9157,9149
n,38,-0.114,9157,9150
c,22,-0.113,9157,9151
c,22,-0.125,9157,9152
n,38,-0.085,9157,9153
c,195,-0.135,9157,9154
c,22,0.138,9157,9155
c,22,-0.105,9157,9156
h,3,0.135,9207,9176
c,22,-0.114,9207,9177
c,22,-0.122,9207,9178
o,40,-0.384,9207,9179
c,22,0.059,9207,9180
c,22,-0.118,9207,9181
h,3,-0.118,9207,9182
c,22,-0.118,9207,9183
c,27,-0.089,9207,9184
o,40,0.059,9207,9185
o,40,-0.392,9207,9186
c,22,-0.119,9207,9187
o,40,-0.393,9207,9188
h,3,0.142,9207,9189
c,22,-0.118,9207,9190
c,22,-0.119,9207,9191
c,22,-0.112,9207,9192
o,40,-0.391,9207,9193
c,22,-0.119,9207,9194
c,22,0.198,9207,9195
c,29,-0.083,9207,9196
h,3,0.132,9207,9197
c,22,-0.106,9207,9198
c,22,-0.097,9207,9199
h,3,0.153,9207,9200
c,22,-0.122,9207,9201
c,22,-0.133,9207,9202
c,22,-0.114,9207,9203
c,10,-0.089,9207,9204
n,38,0.187,9207,9205
c,22,-0.118,9207,9206
c,22,-0.115,9229,9222
c,21,0.188,9229,9223
h,3,0.152,9229,9224
o,40,-0.384,9229,9225
c,22,-0.142,9229,9226
o,40,-0.386,9229,9227
c,22,0.182,9229,9228
c,22,-0.08,9229,9247
h,3,0.132,9229,9248
o,40,0.015,9229,9249
o,40,-0.381,9229,9250
n,38,0.823,9229,9251
c,22,-0.126,9229,9252
h,3,0.152,9229,9253
o,40,-0.384,9229,9254
o,40,-0.393,9229,9255
c,22,-0.118,9229,9256
c,49,-0.134,9284,9285
h,3,0.132,9284,9286
o,40,-0.413,9284,9287
h,3,-0.106,9284,9288
c,27,-0.083,9284,9289
c,22,-0.121,9284,9290
c,22,-0.128,9284,9291
o,40,-0.383,9284,9292
h,3,0.056,9284,9293
o,40,-0.116,9284,9294
c,22,0.132,9284,9295
c,27,-0.085,9284,9296
c,22,-0.114,9284,9297
c,22,0.055,9284,9298
c,22,0.202,9284,9299
c,22,-0.113,9284,9300
h,3,0.134,9284,9301
c,22,-0.142,9284,9302
h,3,-0.12,9284,9303
h,3,0.145,9284,9304
n,38,0.057,9284,9305
c,22,0.012,9284,9306
c,22,-0.097,9284,9307
c,22,-0.113,9284,9308
c,22,-0.128,9284,9309
c,22,-0.115,9284,9310
h,3,0.145,9329,9330
h,3,0.108,9329,9331
c,29,-0.142,9329,9332
o,40,-0.392,9329,9333
n,38,-0.126,9329,9334
h,3,0.142,9329,9335
c,22,-0.114,9329,9336
o,40,0.015,9329,9337
h,3,0.132,9329,9338
o,40,-0.39,9329,9339
h,3,0.176,9329,9340
h,3,0.149,9329,9341
c,22,-0.126,9329,9342
h,3,0.108,9329,9343
h,3,0.134,9329,9344
h,3,0.801,9329,9345
c,22,-0.118,9329,9346
c,10,-0.135,9329,9347
c,22,-0.118,9367,9348
c,22,-0.148,9367,9349
c,22,-0.127,9367,9350
h,8,0.059,9367,9351
c,22,-0.122,9367,9352
h,3,0.058,9367,9353
h,3,0.139,9367,9354
o,40,-0.386,9367,9355
h,3,-0.132,9367,9356
o,40,-0.396,9367,9357
c,22,-0.126,9367,9358
o,40,-0.379,9367,9359
h,3,0.137,9367,9360
h,3,0.176,9367,9361
n,38,0.823,9367,9362
c,22,0.012,9367,9363
c,22,-0.113,9367,9364
c,21,0.123,9367,9365
c,22,0.012,9367,9366
c,27,-0.115,9423,9388
h,3,0.145,9423,9389
c,22,-0.114,9423,9390
h,3,0.163,9423,9391
c,22,-0.115,9423,9392
c,22,-0.121,9423,9393
h,3,0.139,9423,9394
c,29,-0.084,9423,9395
o,40,-0.384,9423,9396
h,3,0.134,9423,9397
o,40,-0.4,9423,9398
c,14,-0.074,9423,9399
o,40,0.005,9423,9400
c,27,0.012,9423,9401
h,3,0.019,9423,9402
n,28,0.818,9423,9403
c,22,-0.118,9423,9404
c,22,0.138,9452,9453
o,40,-0.412,9452,9454
h,3,0.137,9452,9455
c,22,0.823,9452,9456
o,40,0.024,9452,9457
c,22,0.816,9452,9458
h,3,0.143,9452,9459
n,38,-0.115,9452,9460
h,3,0.801,9452,9461
c,22,-0.114,9452,9462
c,27,0.002,9452,9463
c,22,-0.397,9452,9464
h,3,0.141,9452,9465
c,22,-0.115,9452,9466
c,22,-0.133,9452,9467
h,3,0.047,9452,9468
c,22,-0.109,9452,9469
c,22,-0.118,9452,9470
h,3,0.137,9452,9471
c,22,-0.119,9452,9472
h,3,0.112,9452,9473
c,27,0.012,9452,9474
n,38,0.007,9452,9475
c,29,0.017,9452,9476
o,40,-0.384,9452,9477
c,22,-0.113,9452,9478
c,195,0.818,9500,9479
c,34,-0.191,9500,9480
c,22,-0.109,9500,9481
o,40,-0.382,9500,9482
f,92,0.055,9500,9483
o,40,-0.393,9500,9484
c,22,-0.119,9500,9485
o,40,-0.404,9500,9486
c,22,-0.118,9500,9487
c,22,-0.122,9500,9488
c,22,0.138,9500,9489
o,40,-0.391,9500,9490
c,22,-0.108,9500,9491
o,40,-0.378,9500,9492
h,3,0.123,9500,9493
c,22,0.138,9500,9494
o,40,-0.393,9500,9495
o,40,-0.107,9500,9496
c,22,-0.125,9500,9497
n,38,0.069,9500,9498
c,22,-0.122,9500,9499
h,3,0.145,9568,9523
h,3,0.154,9568,9524
h,3,0.141,9568,9525
c,22,-0.116,9568,9526
h,3,0.061,9568,9527
c,27,-0.343,9568,9528
c,22,-0.114,9568,9529
h,3,0.149,9568,9530
h,1,0.012,9568,9531
c,26,-0.08,9568,9532
h,3,0.142,9568,9533
h,3,0.145,9568,9534
c,22,-0.124,9568,9535
h,3,-0.067,9568,9536
c,22,-0.118,9568,9537
h,3,0.154,9568,9538
c,22,-0.113,9568,9569
h,3,0.161,9568,9570
c,22,-0.111,9568,9571
h,3,-0.12,9568,9572
c,29,0.816,9568,9573
c,22,-0.128,9568,9574
h,3,0.149,9568,9575
c,22,-0.126,9568,9576
h,3,0.141,9568,9577
c,22,-0.067,9568,9578
c,22,-0.092,9568,9579
h,3,0.133,9638,9587
h,3,0.012,9638,9588
h,3,0.138,9638,9589
h,1,0.061,9638,9590
c,22,-0.124,9638,9591
c,27,0.011,9638,9599
c,27,-0.088,9638,9600
c,22,-0.114,9638,9601
c,22,-0.393,9638,9603
h,1,0.145,9638,9604
o,40,-0.39,9638,9605
c,22,-0.114,9638,9606
c,27,0.015,9638,9607
c,29,0.012,9638,9608
h,3,0.139,9638,9609
o,40,-0.398,9638,9610
c,21,0.059,9638,9611
c,22,-0.124,9638,9612
c,22,0.138,9638,9613
c,27,-0.378,9638,9614
h,3,0.127,9638,9615
o,40,-0.384,9638,9616
c,22,-0.39,9638,9617
c,10,-0.393,9638,9618
h,3,0.129,9638,9619
c,10,-0.418,9638,9620
n,38,0.012,9638,9621
h,3,0.142,9638,9622
c,27,-0.091,9679,9643
h,3,0.145,9679,9644
c,29,0.002,9679,9645
c,29,0.017,9679,9646
c,27,-0.142,9679,9647
c,27,-0.378,9679,9648
o,40,-0.39,9679,9649
h,3,0.148,9679,9650
h,3,0.134,9679,9651
c,22,-0.114,9679,9652
n,38,0.162,9679,9653
h,3,-0.125,9679,9654
h,1,0.152,9679,9655
n,38,0.815,9679,9656
c,22,-0.074,9679,9657
h,3,0.141,9679,9658
h,3,0.163,9679,9659
c,22,-0.119,9679,9660
h,3,0.142,9679,9661
c,21,-0.396,9679,9662
c,92,-0.083,9679,9663
c,22,-0.097,9679,9664
o,40,-0.382,9679,9665
c,22,-0.112,9679,9666
h,3,0.132,9679,9667
c,22,-0.118,9679,9668
h,3,0.145,9679,9669
h,3,0.282,9679,9670
c,10,-0.091,9718,9699
h,3,0.145,9718,9700
c,22,-0.118,9718,9701
h,3,0.142,9718,9702
c,22,-0.093,9718,9703
h,3,0.147,9718,9704
o,40,-0.089,9718,9705
h,3,0.129,9718,9706
c,26,0.818,9718,9707
c,22,-0.105,9718,9708
c,22,-0.114,9718,9709
h,1,0.188,9718,9710
c,27,-0.142,9718,9711
c,22,-0.113,9718,9712
c,27,-0.091,9718,9713
n,35,0.002,9718,9714
c,22,-0.118,9718,9715
c,27,0.018,9718,9716
h,3,0.132,9718,9717
c,22,-0.13,9802,9739
h,3,0.142,9802,9740
h,3,0.142,9802,9741
h,3,0.142,9802,9742
c,22,-0.118,9802,9743
c,22,-0.118,9802,9744
h,3,0.062,9802,9745
c,22,0.118,9802,9746
h,8,0.062,9802,9747
o,40,-0.391,9802,9748
h,3,0.007,9802,9749
c,27,0.009,9802,9750
c,22,-0.114,9802,9751
c,27,0.009,9802,9752
n,38,0.112,9802,9753
c,22,-0.11,9802,9754
o,40,-0.386,9802,9755
h,3,0.147,9802,9756
c,27,-0.088,9802,9757
c,22,0.009,9802,9758
c,29,0.002,9802,9759
h,3,0.139,9802,9760
c,22,-0.133,9802,9761
c,22,-0.118,9802,9762
n,32,-0.412,9802,9763
o,40,-0.384,9802,9764
h,3,-0.12,9802,9765
c,22,0.118,9802,9766
c,22,-0.118,9802,9767
c,22,-0.118,9802,9768
c,27,0.005,9844,9804
h,3,0.142,9844,9806
o,40,-0.384,9844,9807
c,22,-0.119,9844,9808
c,22,-0.122,9844,9809
c,22,-0.118,9844,9810
h,3,0.155,9844,9811
n,38,-0.137,9844,9812
h,3,0.187,9844,9813
c,22,-0.122,9844,9814
c,22,0.002,9844,9815
n,38,0.135,9844,9816
o,40,-0.392,9844,9817
c,27,-0.389,9844,9818
h,3,0.152,9844,9819
h,3,0.149,9844,9820
c,16,0.182,9844,9821
o,40,-0.148,9844,9823
h,3,0.315,9844,9824
c,40,0.011,9844,9825
c,10,0.012,9867,9845
o,40,-0.392,9867,9846
h,3,0.129,9867,9847
h,3,0.817,9867,9848
c,26,0.009,9867,9849
c,21,-0.11,9867,9850
c,22,-0.114,9867,9851
o,40,-0.386,9867,9852
h,3,0.139,9867,9853
c,22,-0.118,9867,9854
c,22,-0.126,9867,9855
c,29,0.008,9867,9856
c,22,0.182,9867,9857
h,3,0.134,9867,9858
c,22,-0.133,9867,9859
h,3,0.108,9867,9860
c,22,0.138,9867,9861
c,22,-0.125,9867,9862
h,3,0.132,9867,9863
h,3,0.061,9867,9864
h,3,0.137,9867,9865
o,40,-0.39,9867,9866
h,3,0.149,9867,9895
c,26,-0.104,9867,9896
n,32,-0.412,9867,9897
h,3,0.315,9867,9898
n,38,0.047,9940,9918
n,32,0.015,9940,9919
c,22,-0.115,9940,9920
h,3,-0.106,9940,9921
c,22,-0.118,9940,9922
c,27,-0.091,9940,9923
c,22,-0.118,9940,9924
h,3,0.142,9940,9925
h,3,-0.084,9940,9926
h,3,0.059,9940,9927
c,22,-0.106,9940,9928
c,22,-0.114,9940,9929
h,3,0.139,9940,9930
c,22,-0.08,9940,9931
h,3,0.149,9940,9932
o,40,-0.398,9940,9933
c,27,-0.092,9940,9934
c,22,-0.111,9940,9935
c,27,0.818,9940,9936
c,22,-0.122,9940,9937
c,27,0.012,9940,9938
c,22,-0.114,9940,9939
