atom1_id,atom2_id,type,bond_id
d54_11,d54_12,7,3793
d54_11,d54_16,1,3794
d54_12,d54_13,7,3795
d54_12,d54_24,1,3796
d54_13,d54_14,7,3797
d54_13,d54_23,1,3798
d54_14,d54_15,7,3799
d54_14,d54_17,1,3800
d54_15,d54_10,7,3801
d54_15,d54_19,1,3802
d54_18,d54_10,1,3803
d54_19,d54_4,1,3804
d54_2,d54_3,7,3805
d54_2,d54_7,1,3806
d54_20,d54_22,2,3807
d54_21,d54_20,2,3808
d54_3,d54_18,1,3809
d54_3,d54_4,7,3810
d54_4,d54_5,7,3811
d54_5,d54_6,7,3812
d54_5,d54_8,1,3813
d54_6,d54_1,7,3814
d54_6,d54_9,1,3815
d55_1,d55_2,7,3816
d55_1,d55_7,1,3817
d55_11,d55_12,7,3818
d55_11,d55_15,1,3819
d55_12,d55_13,7,3820
d55_12,d55_16,1,3821
d55_13,d55_14,7,3822
d55_13,d55_21,1,3823
d55_14,d55_4,7,3824
d55_17,d55_14,1,3825
d55_17,d55_18,1,3826
d55_17,d55_19,1,3827
d55_17,d55_20,1,3828
d55_2,d55_3,7,3829
d55_2,d55_8,1,3830
d55_21,d55_23,2,3831
d55_22,d55_21,2,3832
d55_3,d55_11,7,3833
d55_3,d55_4,7,3834
d55_4,d55_5,7,3835
d55_5,d55_6,7,3836
d55_5,d55_9,1,3837
d55_6,d55_1,7,3838
d55_6,d55_10,1,3839
d56_1,d56_2,7,3840
d56_1,d56_7,1,3841
d56_11,d56_12,7,3842
d56_12,d56_13,7,3843
d56_12,d56_17,1,3844
d56_13,d56_14,7,3845
d56_13,d56_18,1,3846
d56_14,d56_15,7,3847
d56_14,d56_24,1,3848
d56_15,d56_16,7,3849
d56_15,d56_19,1,3850
d56_16,d56_11,7,3851
d56_16,d56_21,1,3852
d56_2,d56_3,7,3853
d56_2,d56_8,1,3854
d56_20,d56_11,1,3855
d56_20,d56_22,1,3856
d56_21,d56_23,1,3857
d56_21,d56_4,1,3858
d56_24,d56_26,2,3859
d56_25,d56_24,2,3860
d56_3,d56_20,1,3861
d56_3,d56_4,7,3862
d56_4,d56_5,7,3863
d56_5,d56_6,7,3864
d56_5,d56_9,1,3865
d56_6,d56_1,7,3866
d56_6,d56_10,1,3867
d57_1,d57_2,7,3868
d57_1,d57_22,1,3869
d57_11,d57_12,7,3870
d57_11,d57_4,1,3871
d57_12,d57_13,7,3872
d57_12,d57_17,1,3873
d57_13,d57_14,7,3874
d57_13,d57_18,1,3875
d57_14,d57_15,7,3876
d57_14,d57_21,1,3877
d57_15,d57_16,7,3878
d57_15,d57_19,1,3879
d57_16,d57_11,7,3880
d57_2,d57_3,7,3881
d57_2,d57_7,1,3882
d57_20,d57_16,1,3883
d57_20,d57_24,2,3884
d57_21,d57_26,2,3885
d57_22,d57_28,2,3886
d57_23,d57_20,2,3887
d57_25,d57_21,2,3888
d57_27,d57_22,2,3889
d57_3,d57_4,7,3890
d57_3,d57_8,1,3891
d57_4,d57_5,7,3892
d57_5,d57_6,7,3893
d57_5,d57_9,1,3894
d57_6,d57_1,7,3895
d57_6,d57_10,1,3896
d58_1,d58_2,7,3897
d58_1,d58_20,1,3898
d58_10,d58_11,7,3899
d58_10,d58_4,7,3900
d58_11,d58_12,1,3901
d58_12,d58_13,1,3902
d58_12,d58_27,4,3903
d58_12,d58_31,1,3904
d58_13,d58_28,5,3905
d58_13,d58_32,1,3906
d58_13,d58_5,1,3907
d58_14,d58_15,7,3908
d58_14,d58_17,1,3909
d58_15,d58_16,7,3910
d58_15,d58_25,1,3911
d58_16,d58_11,7,3912
d58_16,d58_26,1,3913
d58_17,d58_18,2,3914
d58_17,d58_19,2,3915
d58_2,d58_21,1,3916
d58_2,d58_3,7,3917
d58_27,d58_29,1,3918
d58_28,d58_30,1,3919
d58_3,d58_4,7,3920
d58_3,d58_7,7,3921
d58_4,d58_5,7,3922
d58_5,d58_6,7,3923
d58_6,d58_1,7,3924
d58_6,d58_22,1,3925
d58_7,d58_23,1,3926
d58_7,d58_8,7,3927
d58_8,d58_24,1,3928
d58_8,d58_9,7,3929
d58_9,d58_10,7,3930
d58_9,d58_14,7,3931
d59_1,d59_2,7,3932
d59_1,d59_21,1,3933
d59_10,d59_3,7,3934
d59_11,d59_12,7,3935
d59_11,d59_27,1,3936
d59_12,d59_13,7,3937
d59_12,d59_15,7,3938
d59_13,d59_14,7,3939
d59_14,d59_10,7,3940
d59_15,d59_16,7,3941
d59_15,d59_28,1,3942
d59_16,d59_17,7,3943
d59_16,d59_29,1,3944
d59_17,d59_18,7,3945
d59_17,d59_30,1,3946
d59_18,d59_13,7,3947
d59_19,d59_14,7,3948
d59_19,d59_20,7,3949
d59_19,d59_31,1,3950
d59_2,d59_3,7,3951
d59_2,d59_7,7,3952
d59_20,d59_18,7,3953
d59_3,d59_4,7,3954
d59_32,d59_20,1,3955
d59_32,d59_34,2,3956
d59_33,d59_32,2,3957
d59_4,d59_22,1,3958
d59_4,d59_5,7,3959
d59_5,d59_23,1,3960
d59_5,d59_6,7,3961
d59_6,d59_1,7,3962
d59_6,d59_24,1,3963
d59_7,d59_25,1,3964
d59_7,d59_8,7,3965
d59_8,d59_26,1,3966
d59_8,d59_9,7,3967
d59_9,d59_10,7,3968
d59_9,d59_11,7,3969
d5_1,d5_2,7,3970
d5_10,d5_13,2,3971
d5_10,d5_14,2,3972
d5_10,d5_5,1,3973
d5_11,d5_4,1,3974
d5_12,d5_1,1,3975
d5_2,d5_3,7,3976
d5_2,d5_7,1,3977
d5_3,d5_4,7,3978
d5_3,d5_8,1,3979
d5_4,d5_5,7,3980
d5_5,d5_6,7,3981
d5_6,d5_1,7,3982
d5_6,d5_9,1,3983
d60_1,d60_2,7,3984
d60_1,d60_7,1,3985
d60_10,d60_11,7,3986
d60_10,d60_14,1,3987
d60_11,d60_12,7,3988
d60_11,d60_17,1,3989
d60_12,d60_13,7,3990
d60_12,d60_15,1,3991
d60_13,d60_4,7,3992
d60_16,d60_13,1,3993
d60_16,d60_22,2,3994
d60_17,d60_24,2,3995
d60_18,d60_20,2,3996
d60_18,d60_5,1,3997
d60_19,d60_18,2,3998
d60_2,d60_3,7,3999
d60_2,d60_8,1,4000
d60_21,d60_16,2,4001
d60_23,d60_17,2,4002
d60_3,d60_10,7,4003
d60_3,d60_4,7,4004
d60_4,d60_5,7,4005
d60_5,d60_6,7,4006
d60_6,d60_1,7,4007
d60_6,d60_9,1,4008
d61_1,d61_2,7,4009
d61_1,d61_23,1,4010
d61_10,d61_11,7,4011
d61_11,d61_12,7,4012
d61_11,d61_16,1,4013
d61_12,d61_13,7,4014
d61_12,d61_22,1,4015
d61_13,d61_14,7,4016
d61_13,d61_17,1,4017
d61_14,d61_15,7,4018
d61_14,d61_18,1,4019
d61_15,d61_10,7,4020
d61_19,d61_10,1,4021
d61_19,d61_20,1,4022
d61_19,d61_21,1,4023
d61_2,d61_3,7,4024
d61_2,d61_7,1,4025
d61_23,d61_25,2,4026
d61_24,d61_23,2,4027
d61_3,d61_19,1,4028
d61_3,d61_4,7,4029
d61_4,d61_15,1,4030
d61_4,d61_5,7,4031
d61_5,d61_6,7,4032
d61_5,d61_8,1,4033
d61_6,d61_1,7,4034
d61_6,d61_9,1,4035
d62_1,d62_13,1,4036
d62_1,d62_2,7,4037
d62_10,d62_11,1,4038
d62_10,d62_5,1,4039
d62_12,d62_16,1,4040
d62_12,d62_17,1,4041
d62_13,d62_15,2,4042
d62_14,d62_13,2,4043
d62_2,d62_3,7,4044
d62_2,d62_7,1,4045
d62_3,d62_4,7,4046
d62_3,d62_8,1,4047
d62_4,d62_12,1,4048
d62_4,d62_5,7,4049
d62_5,d62_6,7,4050
d62_6,d62_1,7,4051
d62_6,d62_9,1,4052
d63_1,d63_2,7,4053
d63_1,d63_6,1,4054
d63_10,d63_11,1,4055
d63_11,d63_12,1,4056
d63_11,d63_27,1,4057
d63_12,d63_13,1,4058
d63_12,d63_14,2,4059
d63_13,d63_15,2,4060
d63_13,d63_28,1,4061
d63_15,d63_16,1,4062
d63_15,d63_32,1,4063
d63_16,d63_17,7,4064
d63_17,d63_18,7,4065
d63_17,d63_29,1,4066
d63_18,d63_19,7,4067
d63_18,d63_30,1,4068
d63_19,d63_20,7,4069
d63_19,d63_21,1,4070
d63_2,d63_24,1,4071
d63_2,d63_3,7,4072
d63_20,d63_16,7,4073
d63_20,d63_31,1,4074
d63_21,d63_22,2,4075
d63_21,d63_23,2,4076
d63_3,d63_25,1,4077
d63_3,d63_4,7,4078
d63_4,d63_5,7,4079
d63_4,d63_9,1,4080
d63_5,d63_1,7,4081
d63_6,d63_7,2,4082
d63_6,d63_8,2,4083
d63_9,d63_10,2,4084
d63_9,d63_26,1,4085
d64_1,d64_2,7,4086
d64_1,d64_21,1,4087
d64_10,d64_11,7,4088
d64_11,d64_12,7,4089
d64_11,d64_16,1,4090
d64_12,d64_13,7,4091
d64_12,d64_20,1,4092
d64_13,d64_14,7,4093
d64_13,d64_17,1,4094
d64_14,d64_15,7,4095
d64_14,d64_18,1,4096
d64_15,d64_10,7,4097
d64_19,d64_10,1,4098
d64_19,d64_26,2,4099
d64_2,d64_3,7,4100
d64_2,d64_7,1,4101
d64_20,d64_24,2,4102
d64_20,d64_25,2,4103
d64_21,d64_23,2,4104
d64_22,d64_21,2,4105
d64_3,d64_19,1,4106
d64_3,d64_4,7,4107
d64_4,d64_15,1,4108
d64_4,d64_5,7,4109
d64_5,d64_6,7,4110
d64_5,d64_8,1,4111
d64_6,d64_1,7,4112
d64_6,d64_9,1,4113
d65_1,d65_2,7,4114
d65_1,d65_7,1,4115
d65_11,d65_12,7,4116
d65_11,d65_15,1,4117
d65_12,d65_13,7,4118
d65_12,d65_18,1,4119
d65_13,d65_14,7,4120
d65_13,d65_16,1,4121
d65_14,d65_4,7,4122
d65_17,d65_14,1,4123
d65_17,d65_20,2,4124
d65_18,d65_22,2,4125
d65_19,d65_17,2,4126
d65_2,d65_3,7,4127
d65_2,d65_8,1,4128
d65_21,d65_18,2,4129
d65_3,d65_11,7,4130
d65_3,d65_4,7,4131
d65_4,d65_5,7,4132
d65_5,d65_6,7,4133
d65_5,d65_9,1,4134
d65_6,d65_1,7,4135
d65_6,d65_10,1,4136
d66_1,d66_2,7,4137
d66_1,d66_7,1,4138
d66_11,d66_12,7,4139
d66_12,d66_13,7,4140
d66_12,d66_17,1,4141
d66_13,d66_14,7,4142
d66_13,d66_18,1,4143
d66_14,d66_15,7,4144
d66_14,d66_21,1,4145
d66_15,d66_16,7,4146
d66_15,d66_19,1,4147
d66_16,d66_11,7,4148
d66_16,d66_20,1,4149
d66_2,d66_3,7,4150
d66_2,d66_8,1,4151
d66_21,d66_25,1,4152
d66_21,d66_26,1,4153
d66_22,d66_24,2,4154
d66_23,d66_22,2,4155
d66_3,d66_4,7,4156
d66_3,d66_9,1,4157
d66_4,d66_11,1,4158
d66_4,d66_5,7,4159
d66_5,d66_10,1,4160
d66_5,d66_6,7,4161
d66_6,d66_1,7,4162
d66_6,d66_22,1,4163
d67_1,d67_2,7,4164
d67_1,d67_7,1,4165
d67_10,d67_11,7,4166
d67_10,d67_14,1,4167
d67_11,d67_12,7,4168
d67_11,d67_25,1,4169
d67_12,d67_13,7,4170
d67_12,d67_24,1,4171
d67_13,d67_16,1,4172
d67_13,d67_4,7,4173
d67_15,d67_16,7,4174
d67_15,d67_5,1,4175
d67_16,d67_17,7,4176
d67_17,d67_18,7,4177
d67_17,d67_29,1,4178
d67_18,d67_19,7,4179
d67_18,d67_21,1,4180
d67_19,d67_20,7,4181
d67_19,d67_22,1,4182
d67_2,d67_3,7,4183
d67_2,d67_8,1,4184
d67_20,d67_15,7,4185
d67_20,d67_23,1,4186
d67_24,d67_27,2,4187
d67_25,d67_28,1,4188
d67_26,d67_24,2,4189
d67_3,d67_10,7,4190
d67_3,d67_4,7,4191
d67_4,d67_5,7,4192
d67_5,d67_6,7,4193
d67_6,d67_1,7,4194
d67_6,d67_9,1,4195
d68_1,d68_2,7,4196
d68_1,d68_7,1,4197
d68_11,d68_12,7,4198
d68_11,d68_15,1,4199
d68_12,d68_13,7,4200
d68_12,d68_16,7,4201
d68_13,d68_14,7,4202
d68_14,d68_4,7,4203
d68_16,d68_17,7,4204
d68_16,d68_20,1,4205
d68_17,d68_18,7,4206
d68_17,d68_21,1,4207
d68_18,d68_19,7,4208
d68_18,d68_27,7,4209
d68_19,d68_13,7,4210
d68_19,d68_22,7,4211
d68_2,d68_3,7,4212
d68_2,d68_8,1,4213
d68_22,d68_23,7,4214
d68_23,d68_24,7,4215
d68_23,d68_25,1,4216
d68_24,d68_14,7,4217
d68_24,d68_26,1,4218
d68_27,d68_28,7,4219
d68_27,d68_32,1,4220
d68_28,d68_29,7,4221
d68_28,d68_30,1,4222
d68_29,d68_22,7,4223
d68_29,d68_31,1,4224
d68_3,d68_11,7,4225
d68_3,d68_4,7,4226
d68_32,d68_33,2,4227
d68_32,d68_34,2,4228
d68_4,d68_5,7,4229
d68_5,d68_6,7,4230
d68_5,d68_9,1,4231
d68_6,d68_1,7,4232
d68_6,d68_10,1,4233
d69_1,d69_2,7,4234
d69_1,d69_7,1,4235
d69_10,d69_11,7,4236
d69_11,d69_12,7,4237
d69_11,d69_16,1,4238
d69_12,d69_13,7,4239
d69_12,d69_22,1,4240
d69_13,d69_14,7,4241
d69_13,d69_17,1,4242
d69_14,d69_15,7,4243
d69_14,d69_18,1,4244
d69_15,d69_10,7,4245
d69_19,d69_10,1,4246
d69_19,d69_20,1,4247
d69_19,d69_21,1,4248
d69_2,d69_3,7,4249
d69_2,d69_8,1,4250
d69_22,d69_27,2,4251
d69_23,d69_25,2,4252
d69_24,d69_23,2,4253
d69_26,d69_22,2,4254
d69_3,d69_19,1,4255
d69_3,d69_4,7,4256
d69_4,d69_15,1,4257
d69_4,d69_5,7,4258
d69_5,d69_23,1,4259
d69_5,d69_6,7,4260
d69_6,d69_1,7,4261
d69_6,d69_9,1,4262
d6_1,d6_17,1,4263
d6_1,d6_2,7,4264
d6_10,d6_19,1,4265
d6_10,d6_5,7,4266
d6_11,d6_12,7,4267
d6_11,d6_20,1,4268
d6_12,d6_13,7,4269
d6_12,d6_21,1,4270
d6_13,d6_7,7,4271
d6_14,d6_15,7,4272
d6_14,d6_16,7,4273
d6_14,d6_22,1,4274
d6_15,d6_34,1,4275
d6_15,d6_8,7,4276
d6_16,d6_13,7,4277
d6_2,d6_3,7,4278
d6_23,d6_16,1,4279
d6_23,d6_28,2,4280
d6_24,d6_2,1,4281
d6_24,d6_29,2,4282
d6_24,d6_30,2,4283
d6_25,d6_34,2,4284
d6_26,d6_34,2,4285
d6_27,d6_23,2,4286
d6_3,d6_11,7,4287
d6_3,d6_4,7,4288
d6_31,d6_33,2,4289
d6_32,d6_33,2,4290
d6_4,d6_5,7,4291
d6_4,d6_7,7,4292
d6_5,d6_6,7,4293
d6_6,d6_1,7,4294
d6_6,d6_33,1,4295
d6_7,d6_8,7,4296
d6_8,d6_9,7,4297
d6_9,d6_10,7,4298
d6_9,d6_18,1,4299
d70_1,d70_2,7,4300
d70_1,d70_7,1,4301
d70_10,d70_11,1,4302
d70_10,d70_15,1,4303
d70_11,d70_12,1,4304
d70_11,d70_13,2,4305
d70_12,d70_14,2,4306
d70_12,d70_4,1,4307
d70_16,d70_18,2,4308
d70_17,d70_16,2,4309
d70_2,d70_3,7,4310
d70_2,d70_8,1,4311
d70_3,d70_10,1,4312
d70_3,d70_4,7,4313
d70_4,d70_5,7,4314
d70_5,d70_6,7,4315
d70_5,d70_9,1,4316
d70_6,d70_1,7,4317
d70_6,d70_16,1,4318
d71_1,d71_2,7,4319
d71_1,d71_27,1,4320
d71_10,d71_11,7,4321
d71_10,d71_4,7,4322
d71_11,d71_12,7,4323
d71_12,d71_13,7,4324
d71_12,d71_17,1,4325
d71_13,d71_5,7,4326
d71_14,d71_15,7,4327
d71_14,d71_31,1,4328
d71_15,d71_16,7,4329
d71_15,d71_32,1,4330
d71_16,d71_11,7,4331
d71_17,d71_18,1,4332
d71_17,d71_35,1,4333
d71_17,d71_36,1,4334
d71_18,d71_19,1,4335
d71_18,d71_33,1,4336
d71_18,d71_34,1,4337
d71_19,d71_20,1,4338
d71_19,d71_39,1,4339
d71_19,d71_40,1,4340
d71_2,d71_28,1,4341
d71_2,d71_3,7,4342
d71_20,d71_13,1,4343
d71_20,d71_37,1,4344
d71_20,d71_38,1,4345
d71_21,d71_16,1,4346
d71_21,d71_24,2,4347
d71_22,d71_25,2,4348
d71_23,d71_21,2,4349
d71_26,d71_22,2,4350
d71_3,d71_4,7,4351
d71_3,d71_7,7,4352
d71_4,d71_5,7,4353
d71_5,d71_6,7,4354
d71_6,d71_1,7,4355
d71_6,d71_22,1,4356
d71_7,d71_29,1,4357
d71_7,d71_8,7,4358
d71_8,d71_30,1,4359
d71_8,d71_9,7,4360
d71_9,d71_10,7,4361
d71_9,d71_14,7,4362
d72_1,d72_2,7,4363
d72_1,d72_7,1,4364
d72_11,d72_12,7,4365
d72_12,d72_13,7,4366
d72_12,d72_17,1,4367
d72_13,d72_14,7,4368
d72_13,d72_23,1,4369
d72_14,d72_15,7,4370
d72_14,d72_18,1,4371
d72_15,d72_16,7,4372
d72_15,d72_19,1,4373
d72_16,d72_11,7,4374
d72_2,d72_3,7,4375
d72_2,d72_8,1,4376
d72_20,d72_11,1,4377
d72_20,d72_21,1,4378
d72_20,d72_22,1,4379
d72_23,d72_25,2,4380
d72_24,d72_23,2,4381
d72_3,d72_20,1,4382
d72_3,d72_4,7,4383
d72_4,d72_16,1,4384
d72_4,d72_5,7,4385
d72_5,d72_6,7,4386
d72_5,d72_9,1,4387
d72_6,d72_1,7,4388
d72_6,d72_10,1,4389
d73_1,d73_2,7,4390
d73_1,d73_7,1,4391
d73_11,d73_12,7,4392
d73_12,d73_13,7,4393
d73_12,d73_17,1,4394
d73_13,d73_14,7,4395
d73_13,d73_18,1,4396
d73_14,d73_15,7,4397
d73_14,d73_19,1,4398
d73_15,d73_16,7,4399
d73_16,d73_11,7,4400
d73_16,d73_20,1,4401
d73_2,d73_3,7,4402
d73_2,d73_8,1,4403
d73_21,d73_15,1,4404
d73_21,d73_25,1,4405
d73_21,d73_26,1,4406
d73_22,d73_24,2,4407
d73_22,d73_5,1,4408
d73_23,d73_22,2,4409
d73_3,d73_4,7,4410
d73_3,d73_9,1,4411
d73_4,d73_11,1,4412
d73_4,d73_5,7,4413
d73_5,d73_6,7,4414
d73_6,d73_1,7,4415
d73_6,d73_10,1,4416
d74_1,d74_2,7,4417
d74_1,d74_7,1,4418
d74_10,d74_11,7,4419
d74_10,d74_14,1,4420
d74_11,d74_12,7,4421
d74_11,d74_15,1,4422
d74_12,d74_13,7,4423
d74_12,d74_16,1,4424
d74_13,d74_4,7,4425
d74_17,d74_18,7,4426
d74_17,d74_5,1,4427
d74_18,d74_13,1,4428
d74_18,d74_19,7,4429
d74_19,d74_20,7,4430
d74_19,d74_23,1,4431
d74_2,d74_3,7,4432
d74_2,d74_8,1,4433
d74_20,d74_21,7,4434
d74_20,d74_25,7,4435
d74_21,d74_22,7,4436
d74_22,d74_17,7,4437
d74_22,d74_24,1,4438
d74_25,d74_26,7,4439
d74_25,d74_29,1,4440
d74_26,d74_27,7,4441
d74_26,d74_32,1,4442
d74_27,d74_28,7,4443
d74_27,d74_30,1,4444
d74_28,d74_21,7,4445
d74_28,d74_31,1,4446
d74_3,d74_10,7,4447
d74_3,d74_4,7,4448
d74_32,d74_34,2,4449
d74_33,d74_32,2,4450
d74_4,d74_5,7,4451
d74_5,d74_6,7,4452
d74_6,d74_1,7,4453
d74_6,d74_9,1,4454
d75_1,d75_2,7,4455
d75_1,d75_22,1,4456
d75_11,d75_12,7,4457
d75_12,d75_13,7,4458
d75_12,d75_17,1,4459
d75_13,d75_14,7,4460
d75_13,d75_18,1,4461
d75_14,d75_15,7,4462
d75_15,d75_16,7,4463
d75_15,d75_19,1,4464
d75_16,d75_11,7,4465
d75_16,d75_20,1,4466
d75_2,d75_3,7,4467
d75_2,d75_7,1,4468
d75_21,d75_14,1,4469
d75_21,d75_24,2,4470
d75_22,d75_25,2,4471
d75_22,d75_26,2,4472
d75_23,d75_21,2,4473
d75_3,d75_4,7,4474
d75_3,d75_8,1,4475
d75_4,d75_11,1,4476
d75_4,d75_5,7,4477
d75_5,d75_6,7,4478
d75_5,d75_9,1,4479
d75_6,d75_1,7,4480
d75_6,d75_10,1,4481
d76_1,d76_2,7,4482
d76_1,d76_7,1,4483
d76_11,d76_14,2,4484
d76_11,d76_5,1,4485
d76_13,d76_11,2,4486
d76_2,d76_3,7,4487
d76_2,d76_8,1,4488
d76_3,d76_4,7,4489
d76_3,d76_9,1,4490
d76_4,d76_12,1,4491
d76_4,d76_5,7,4492
d76_5,d76_6,7,4493
d76_6,d76_1,7,4494
d76_6,d76_10,1,4495
d77_1,d77_2,7,4496
d77_1,d77_7,1,4497
d77_11,d77_12,7,4498
d77_12,d77_13,7,4499
d77_12,d77_17,1,4500
d77_13,d77_14,7,4501
d77_13,d77_18,1,4502
d77_14,d77_15,7,4503
d77_14,d77_19,1,4504
d77_15,d77_16,7,4505
d77_15,d77_20,1,4506
d77_16,d77_11,7,4507
d77_16,d77_21,1,4508
d77_2,d77_3,7,4509
d77_2,d77_8,1,4510
d77_21,d77_25,1,4511
d77_21,d77_26,1,4512
d77_22,d77_24,2,4513
d77_23,d77_22,2,4514
d77_3,d77_4,7,4515
d77_3,d77_9,1,4516
d77_4,d77_11,1,4517
d77_4,d77_5,7,4518
d77_5,d77_10,1,4519
d77_5,d77_6,7,4520
d77_6,d77_1,7,4521
d77_6,d77_22,1,4522
d78_1,d78_2,7,4523
d78_1,d78_7,1,4524
d78_11,d78_12,7,4525
d78_12,d78_13,7,4526
d78_12,d78_17,1,4527
d78_13,d78_14,7,4528
d78_13,d78_18,1,4529
d78_14,d78_15,7,4530
d78_14,d78_25,1,4531
d78_15,d78_16,7,4532
d78_15,d78_19,1,4533
d78_16,d78_11,7,4534
d78_16,d78_20,1,4535
d78_2,d78_3,7,4536
d78_2,d78_8,1,4537
d78_21,d78_22,1,4538
d78_21,d78_23,1,4539
d78_21,d78_24,1,4540
d78_21,d78_5,1,4541
d78_25,d78_27,2,4542
d78_26,d78_25,2,4543
d78_3,d78_4,7,4544
d78_3,d78_9,1,4545
d78_4,d78_11,1,4546
d78_4,d78_5,7,4547
d78_5,d78_6,7,4548
d78_6,d78_1,7,4549
d78_6,d78_10,1,4550
d79_1,d79_2,7,4551
d79_1,d79_7,1,4552
d79_11,d79_12,7,4553
d79_12,d79_13,7,4554
d79_12,d79_17,1,4555
d79_13,d79_14,7,4556
d79_13,d79_18,1,4557
d79_14,d79_15,7,4558
d79_15,d79_16,7,4559
d79_15,d79_19,1,4560
d79_16,d79_11,7,4561
d79_16,d79_21,1,4562
d79_2,d79_3,7,4563
d79_2,d79_8,1,4564
d79_20,d79_11,1,4565
d79_21,d79_4,1,4566
d79_22,d79_14,1,4567
d79_22,d79_24,2,4568
d79_23,d79_22,2,4569
d79_3,d79_20,1,4570
d79_3,d79_4,7,4571
d79_4,d79_5,7,4572
d79_5,d79_6,7,4573
d79_5,d79_9,1,4574
d79_6,d79_1,7,4575
d79_6,d79_10,1,4576
d7_1,d7_2,7,4577
d7_1,d7_7,1,4578
d7_12,d7_13,7,4579
d7_13,d7_14,7,4580
d7_13,d7_18,1,4581
d7_14,d7_15,7,4582
d7_14,d7_19,1,4583
d7_15,d7_16,7,4584
d7_16,d7_17,7,4585
d7_17,d7_12,7,4586
d7_17,d7_20,1,4587
d7_2,d7_3,7,4588
d7_2,d7_8,1,4589
d7_21,d7_16,1,4590
d7_21,d7_22,1,4591
d7_21,d7_23,1,4592
d7_21,d7_24,1,4593
d7_25,d7_15,1,4594
d7_25,d7_26,2,4595
d7_25,d7_27,2,4596
d7_3,d7_4,7,4597
d7_3,d7_9,1,4598
d7_4,d7_12,1,4599
d7_4,d7_5,7,4600
d7_5,d7_10,1,4601
d7_5,d7_6,7,4602
d7_6,d7_1,7,4603
d7_6,d7_11,1,4604
d80_1,d80_2,7,4605
d80_1,d80_7,1,4606
d80_10,d80_11,7,4607
d80_10,d80_14,1,4608
d80_11,d80_12,7,4609
d80_11,d80_15,1,4610
d80_12,d80_13,7,4611
d80_12,d80_16,1,4612
d80_13,d80_4,7,4613
d80_17,d80_18,7,4614
d80_17,d80_5,1,4615
d80_18,d80_13,1,4616
d80_18,d80_19,7,4617
d80_19,d80_20,7,4618
d80_19,d80_23,1,4619
d80_2,d80_3,7,4620
d80_2,d80_8,1,4621
d80_20,d80_21,7,4622
d80_20,d80_24,1,4623
d80_21,d80_22,7,4624
d80_21,d80_25,1,4625
d80_22,d80_17,7,4626
d80_22,d80_26,1,4627
d80_26,d80_28,2,4628
d80_27,d80_26,2,4629
d80_3,d80_10,7,4630
d80_3,d80_4,7,4631
d80_4,d80_5,7,4632
d80_5,d80_6,7,4633
d80_6,d80_1,7,4634
d80_6,d80_9,1,4635
d81_1,d81_2,7,4636
d81_1,d81_7,1,4637
d81_11,d81_14,2,4638
d81_11,d81_5,1,4639
d81_12,d81_16,2,4640
d81_13,d81_11,2,4641
d81_15,d81_12,2,4642
d81_2,d81_3,7,4643
d81_2,d81_8,1,4644
d81_3,d81_12,1,4645
d81_3,d81_4,7,4646
d81_4,d81_5,7,4647
d81_4,d81_9,1,4648
d81_5,d81_6,7,4649
d81_6,d81_1,7,4650
d81_6,d81_10,1,4651
d82_1,d82_2,7,4652
d82_1,d82_7,1,4653
d82_10,d82_11,7,4654
d82_10,d82_25,1,4655
d82_11,d82_12,7,4656
d82_11,d82_24,1,4657
d82_12,d82_4,7,4658
d82_14,d82_15,7,4659
d82_14,d82_5,1,4660
d82_15,d82_12,1,4661
d82_15,d82_16,7,4662
d82_16,d82_17,7,4663
d82_16,d82_20,1,4664
d82_17,d82_18,7,4665
d82_17,d82_21,1,4666
d82_18,d82_19,7,4667
d82_18,d82_22,1,4668
d82_19,d82_14,7,4669
d82_19,d82_23,1,4670
d82_2,d82_26,1,4671
d82_2,d82_3,7,4672
d82_24,d82_27,2,4673
d82_24,d82_28,2,4674
d82_25,d82_30,2,4675
d82_26,d82_31,2,4676
d82_26,d82_32,2,4677
d82_29,d82_25,2,4678
d82_3,d82_4,7,4679
d82_3,d82_9,7,4680
d82_4,d82_5,7,4681
d82_5,d82_6,7,4682
d82_6,d82_1,7,4683
d82_6,d82_8,1,4684
d82_9,d82_10,7,4685
d82_9,d82_13,1,4686
d83_1,d83_17,1,4687
d83_1,d83_2,7,4688
d83_10,d83_11,7,4689
d83_10,d83_22,1,4690
d83_11,d83_12,7,4691
d83_11,d83_23,1,4692
d83_12,d83_7,7,4693
d83_13,d83_24,1,4694
d83_13,d83_7,7,4695
d83_14,d83_16,2,4696
d83_15,d83_14,2,4697
d83_2,d83_18,1,4698
d83_2,d83_3,7,4699
d83_3,d83_13,7,4700
d83_3,d83_4,7,4701
d83_4,d83_12,7,4702
d83_4,d83_5,7,4703
d83_5,d83_19,1,4704
d83_5,d83_6,7,4705
d83_6,d83_1,7,4706
d83_6,d83_20,1,4707
d83_7,d83_8,7,4708
d83_8,d83_21,1,4709
d83_8,d83_9,7,4710
d83_9,d83_10,7,4711
d83_9,d83_14,1,4712
d84_1,d84_2,7,4713
d84_1,d84_7,1,4714
d84_11,d84_12,2,4715
d84_11,d84_13,1,4716
d84_11,d84_5,1,4717
d84_12,d84_14,1,4718
d84_12,d84_15,1,4719
d84_16,d84_17,2,4720
d84_16,d84_18,2,4721
d84_2,d84_16,1,4722
d84_2,d84_3,7,4723
d84_3,d84_4,7,4724
