element,type,charge,molecule_id,atom_id
c,10,-0.091,8188,8173
c,10,-0.083,8188,8174
o,40,-0.388,8188,8175
o,40,-0.108,8188,8176
o,40,0.062,8188,8177
h,3,0.145,8188,8178
h,3,0.133,8188,8179
o,40,-0.11,8188,8180
c,10,-0.083,8188,8181
c,10,-0.081,8188,8182
c,10,-0.091,8188,8183
c,10,-0.129,8188,8184
o,40,0.158,8188,8185
h,3,0.133,8188,8186
o,40,-0.082,8188,8187
c,10,-0.091,8255,8220
c,10,0.017,8255,8221
h,3,0.008,8255,8222
h,3,0.127,8255,8223
h,3,0.059,8255,8224
c,10,-0.091,8255,8225
c,10,-0.091,8255,8226
c,10,-0.091,8255,8227
c,10,-0.091,8255,8228
o,40,-0.11,8255,8229
h,3,0.136,8255,8230
c,10,-0.081,8255,8231
h,3,0.134,8255,8232
h,3,-0.128,8255,8233
c,10,-0.091,8255,8234
c,10,-0.076,8255,8235
n,38,0.011,8255,8236
c,10,0.006,8255,8237
c,16,0.055,8255,8238
h,3,0.145,8255,8239
h,3,0.149,8255,8240
h,3,0.145,8255,8241
c,10,-0.091,8255,8242
c,10,-0.091,8255,8243
c,40,-0.191,8255,8244
h,3,0.149,8255,8245
c,10,-0.091,8255,8246
c,10,-0.091,8255,8247
c,10,-0.39,8255,8248
c,10,-0.091,8255,8249
c,10,-0.4,8255,8250
c,10,-0.091,8255,8251
c,10,-0.076,8286,8316
o,40,-0.085,8286,8317
c,10,-0.363,8286,8318
c,10,-0.083,8286,8319
c,10,-0.363,8286,8320
c,10,-0.395,8286,8321
c,10,-0.076,8286,8322
c,10,-0.083,8286,8323
o,40,-0.085,8286,8324
o,40,-0.388,8286,8325
o,40,-0.383,8286,8326
c,10,-0.083,8286,8327
c,10,0.016,8286,8328
c,10,-0.395,8286,8329
c,10,-0.4,8286,8330
o,40,0.805,8286,8331
o,40,-0.398,8286,8332
h,3,0.132,8286,8333
o,40,-0.398,8286,8334
h,1,-0.084,8286,8335
o,40,-0.383,8286,8336
c,10,-0.083,8286,8337
c,10,-0.395,8286,8338
c,10,-0.083,8286,8339
c,10,-0.137,8286,8340
o,40,-0.085,8286,8341
h,3,0.133,8286,8342
o,40,-0.191,8286,8343
h,3,0.154,8345,8344
c,10,-0.083,8345,8379
c,10,-0.083,8345,8380
c,10,-0.083,8345,8381
c,10,-0.404,8345,8382
c,10,-0.091,8345,8383
h,3,0.15,8345,8384
c,10,-0.173,8345,8385
c,10,-0.386,8345,8386
c,10,-0.392,8345,8387
c,10,-0.091,8345,8388
c,10,-0.391,8345,8389
c,10,-0.404,8345,8390
c,10,-0.083,8345,8391
h,3,0.139,8345,8392
h,3,0.13,8345,8393
o,40,-0.085,8345,8394
h,3,0.229,8345,8395
c,10,-0.386,8345,8396
c,10,-0.363,8345,8397
h,3,0.133,8345,8398
h,3,0.149,8345,8399
h,1,0.012,8345,8400
c,10,-0.083,8345,8401
h,3,0.047,8345,8402
c,10,-0.083,8345,8403
c,10,-0.083,8345,8404
c,10,-0.083,8345,8405
h,3,0.162,8345,8406
h,3,0.149,8345,8407
c,10,-0.393,8449,8409
c,10,-0.191,8449,8411
c,10,0.03,8449,8412
c,10,0.021,8449,8413
o,40,-0.404,8449,8414
h,3,-0.12,8449,8415
o,28,-0.135,8449,8416
h,1,-0.074,8449,8417
n,52,-0.384,8449,8418
c,10,0.03,8449,8419
c,10,-0.089,8449,8420
h,3,-0.106,8449,8421
b,1,0.145,8449,8422
c,10,-0.083,8449,8423
c,10,-0.137,8449,8424
c,10,-0.363,8449,8425
c,10,-0.094,8449,8426
h,3,-0.12,8449,8428
h,8,0.062,8449,8429
o,40,-0.382,8449,8430
c,10,-0.091,8501,8472
c,10,-0.091,8501,8473
c,10,-0.091,8501,8474
c,10,-0.091,8501,8475
c,10,-0.091,8501,8476
c,10,0.021,8501,8477
h,3,0.145,8501,8478
o,40,0.015,8501,8479
c,10,-0.091,8501,8480
h,3,0.134,8501,8481
h,3,0.145,8501,8482
c,10,-0.081,8501,8483
c,10,-0.076,8501,8484
h,3,0.162,8501,8485
h,3,0.154,8501,8486
h,3,0.145,8501,8487
c,25,-0.137,8501,8488
o,40,-0.4,8501,8489
o,40,0.015,8501,8490
h,3,0.133,8501,8491
o,40,0.015,8501,8492
c,34,-0.137,8501,8493
c,10,-0.091,8501,8494
c,10,-0.076,8501,8495
c,10,-0.089,8501,8496
c,10,-0.091,8501,8497
c,10,-0.091,8501,8498
c,10,-0.091,8501,8499
c,10,0.006,8501,8500
o,52,-0.394,8524,8511
o,38,0.011,8524,8512
o,52,-0.394,8524,8513
c,10,-0.137,8524,8514
o,25,0.013,8524,8515
o,52,-0.381,8524,8516
c,10,0.823,8524,8517
c,10,-0.105,8524,8518
c,10,0.006,8524,8519
c,10,-0.137,8524,8520
c,10,-0.395,8524,8521
c,10,-0.137,8524,8522
c,10,-0.137,8524,8523
c,10,-0.085,8524,8547
c,10,-0.381,8524,8548
c,10,-0.137,8524,8549
o,52,-0.389,8524,8550
o,25,0.09,8524,8551
o,52,0.09,8524,8552
o,52,-0.381,8524,8553
o,52,-0.395,8524,8554
c,10,-0.091,8564,8585
c,10,0.006,8564,8586
c,10,-0.091,8564,8587
c,10,0.017,8564,8588
c,10,-0.137,8564,8589
c,25,-0.084,8564,8590
c,25,-0.191,8564,8591
c,10,-0.091,8564,8592
c,10,-0.091,8564,8593
c,10,-0.091,8564,8594
h,3,0.145,8564,8595
c,10,-0.091,8564,8596
h,3,0.051,8564,8597
c,10,-0.091,8564,8598
c,10,-0.091,8564,8599
c,10,-0.091,8564,8600
c,93,-0.191,8564,8601
c,10,0.81,8564,8602
c,10,-0.091,8564,8603
c,93,-0.15,8564,8604
c,25,-0.396,8564,8605
h,3,0.145,8564,8606
c,10,-0.091,8564,8607
c,10,0.006,8564,8608
c,10,-0.091,8564,8609
c,10,-0.091,8564,8610
o,40,-0.11,8564,8611
c,25,-0.191,8564,8612
h,3,0.134,8564,8613
c,10,-0.083,8617,8618
c,10,-0.083,8617,8619
c,10,-0.381,8617,8620
c,10,-0.083,8617,8621
c,10,0.016,8617,8622
c,10,0.016,8617,8623
c,10,-0.083,8617,8624
o,40,-0.397,8617,8625
h,1,0.134,8617,8626
h,3,0.134,8617,8627
c,10,-0.083,8617,8628
c,10,-0.395,8617,8629
c,10,-0.395,8617,8630
c,10,-0.083,8617,8631
c,10,-0.517,8617,8632
h,3,0.134,8617,8633
h,21,0.288,8617,8634
h,3,0.146,8617,8635
h,3,0.288,8617,8636
h,3,0.132,8617,8637
o,40,0.007,8617,8638
o,40,-0.383,8617,8639
c,10,-0.083,8617,8640
b,1,0.154,8617,8641
c,10,-0.381,8617,8642
c,10,-0.083,8617,8643
c,10,-0.083,8617,8644
o,40,-0.085,8617,8645
o,40,-0.383,8617,8646
o,40,-0.397,8617,8647
f,92,0.017,8718,8679
c,10,-0.099,8718,8680
h,3,0.817,8718,8681
h,3,0.13,8718,8682
c,10,0.006,8718,8683
c,10,0.005,8718,8684
c,10,0.006,8718,8685
c,10,-0.091,8718,8686
h,3,0.162,8718,8687
h,3,0.154,8718,8688
h,3,0.154,8718,8689
c,10,0.09,8718,8690
c,10,0.006,8718,8691
c,10,0.006,8718,8692
h,3,0.152,8718,8693
o,40,-0.343,8718,8694
c,10,-0.137,8718,8695
h,3,0.817,8718,8696
h,3,0.823,8718,8698
c,10,-0.191,8718,8723
n,21,-0.119,8718,8724
c,10,-0.396,8718,8725
c,10,-0.083,8718,8726
h,3,0.149,8740,8727
h,3,0.145,8740,8728
o,40,0.016,8740,8729
c,10,0.017,8740,8730
c,22,0.015,8740,8731
o,16,-0.083,8740,8732
c,10,0.006,8740,8733
c,10,0.055,8740,8734
c,10,0.017,8740,8735
c,10,-0.137,8740,8736
c,10,0.158,8740,8737
c,10,0.017,8740,8738
c,10,0.017,8740,8739
c,10,-0.38,8740,8763
c,10,-0.087,8740,8764
c,10,-0.137,8740,8765
n,21,0.135,8740,8766
o,16,-0.781,8740,8767
o,41,-0.148,8740,8768
o,16,0.814,8740,8769
h,3,0.328,8740,8770
c,10,-0.395,8797,8798
c,10,-0.137,8797,8799
c,10,-0.137,8797,8800
c,194,0.062,8797,8801
c,10,0.017,8797,8802
c,10,0.017,8797,8803
c,19,-0.137,8797,8804
c,93,-0.137,8797,8805
o,25,-0.191,8797,8806
o,51,-0.093,8797,8807
o,38,0.002,8797,8808
c,10,-0.137,8797,8809
o,38,-0.392,8797,8810
c,19,-0.137,8797,8811
o,38,0.023,8797,8812
o,38,-0.144,8797,8813
c,19,-0.137,8797,8814
c,10,-0.137,8797,8815
c,10,-0.137,8797,8816
c,10,0.021,8797,8817
c,10,-0.137,8797,8818
c,10,-0.137,8797,8819
c,10,-0.395,8797,8820
c,10,0.021,8797,8821
c,10,0.006,8844,8822
c,10,0.006,8844,8823
c,10,-0.393,8844,8824
c,10,-0.081,8844,8825
h,3,0.149,8844,8826
h,3,-0.388,8844,8827
h,3,0.108,8844,8828
c,10,0.006,8844,8829
h,3,0.136,8844,8830
c,10,-0.395,8844,8831
c,10,-0.089,8844,8832
h,3,-0.738,8844,8833
o,40,-0.393,8844,8834
o,40,-0.383,8844,8835
h,3,0.123,8844,8836
c,10,-0.144,8844,8837
c,10,-0.11,8844,8838
c,10,-0.089,8844,8839
c,10,-0.135,8844,8840
h,3,0.149,8844,8841
h,3,0.149,8844,8842
o,40,-0.394,8844,8843
c,10,0.006,8844,8872
h,1,-0.137,8844,8873
c,10,-0.089,8844,8874
c,10,-0.11,8844,8875
c,10,-0.083,8876,8877
c,10,-0.144,8876,8878
c,10,-0.129,8876,8879
c,50,0.017,8876,8880
c,10,-0.083,8876,8881
c,10,-0.083,8876,8882
c,10,-0.083,8876,8883
b,3,0.007,8876,8884
o,40,-0.085,8876,8885
o,40,0.007,8876,8886
c,10,0.016,8876,8887
c,10,-0.129,8876,8888
c,10,-0.083,8876,8889
c,10,-0.381,8876,8890
c,10,-0.083,8876,8891
h,28,0.15,8876,8892
h,3,0.127,8876,8893
h,1,0.133,8876,8894
h,3,0.061,8876,8895
h,3,-0.125,8876,8896
o,40,-0.383,8876,8897
o,40,0.007,8876,8898
c,10,-0.381,8876,8899
o,40,-0.085,8876,8900
c,10,-0.393,8876,8901
c,10,-0.144,8876,8902
c,10,-0.083,8876,8903
h,3,0.133,8876,8904
h,3,0.132,8876,8905
o,40,-0.383,8876,8906
c,10,-0.076,8961,8945
c,10,-0.393,8961,8946
c,22,-0.114,8961,8947
n,38,-0.137,8961,8948
c,10,0.015,8961,8949
c,16,-0.191,8961,8950
c,22,-0.114,8961,8951
o,16,0.055,8961,8952
c,10,-0.137,8961,8953
c,10,-0.393,8961,8954
c,10,-0.083,8961,8955
c,10,-0.083,8961,8956
c,10,-0.381,8961,8957
n,38,0.126,8961,8958
o,40,-0.368,8961,8959
c,38,0.055,8961,8960
c,10,-0.137,9014,8979
c,10,-0.137,9014,8980
c,10,-0.137,9014,8981
o,51,-0.076,9014,8984
n,21,0.154,9014,8986
c,21,-0.15,9014,8987
o,16,-0.394,9014,8989
o,16,-0.093,9014,8990
o,52,-0.191,9014,8991
h,3,0.13,9014,8992
o,16,-0.093,9014,8993
c,10,-0.381,9014,8994
o,40,-0.385,9014,8995
o,16,-0.781,9014,8996
c,10,-0.137,9014,8997
c,10,-0.137,9014,8998
c,10,-0.137,9014,8999
c,10,-0.137,9014,9000
c,10,-0.391,9014,9001
c,10,0.006,9014,9002
c,10,-0.137,9014,9003
c,10,-0.379,9029,9030
c,10,0.021,9029,9031
c,22,0.138,9029,9032
c,22,0.138,9029,9033
c,22,0.138,9029,9034
n,28,0.805,9029,9035
c,10,-0.379,9029,9036
c,10,-0.088,9029,9037
c,10,-0.089,9029,9038
c,10,-0.393,9029,9039
c,10,-0.092,9029,9040
c,29,-0.167,9029,9041
c,22,0.138,9029,9042
c,22,0.138,9029,9043
c,10,0.008,9044,9045
c,10,-0.376,9044,9046
c,10,-0.376,9044,9047
o,40,-0.385,9044,9048
o,40,0.015,9044,9049
h,3,0.145,9044,9050
c,25,-0.396,9044,9051
o,40,0.024,9044,9052
o,16,0.023,9044,9053
o,16,-0.129,9044,9054
o,16,-0.074,9044,9055
c,10,-0.097,9044,9056
o,41,-0.144,9044,9057
c,10,-0.227,9044,9058
c,10,-0.125,9044,9059
c,10,-0.125,9044,9060
c,10,-0.086,9044,9061
c,10,-0.376,9044,9062
c,10,-0.137,9044,9063
c,10,-0.097,9044,9064
c,10,-0.083,9086,9106
h,3,0.056,9086,9107
c,10,-0.081,9086,9108
c,10,-0.396,9086,9109
o,40,-0.11,9086,9110
o,40,-0.388,9086,9111
h,3,0.133,9086,9112
o,40,-0.394,9086,9113
c,10,-0.379,9086,9114
o,16,0.015,9086,9115
o,40,0.015,9086,9116
c,10,-0.393,9086,9117
c,10,-0.381,9086,9118
c,10,-0.083,9086,9119
c,10,-0.089,9086,9120
c,10,-0.379,9086,9121
n,35,0.046,9086,9122
o,40,-0.397,9086,9123
h,3,0.145,9086,9124
c,10,-0.391,9157,9141
n,21,0.805,9157,9142
c,10,-0.381,9157,9143
c,10,-0.363,9157,9144
c,1,-0.118,9157,9145
o,16,-0.11,9157,9146
o,16,-0.393,9157,9147
o,28,-0.368,9157,9148
c,10,-0.393,9157,9149
c,10,0.018,9157,9150
c,10,0.005,9157,9151
c,10,-0.076,9157,9152
c,10,0.006,9157,9153
n,38,0.172,9157,9154
o,40,-0.398,9157,9155
n,38,-0.134,9157,9156
c,10,-0.083,9207,9176
o,40,0.805,9207,9177
c,10,-0.395,9207,9178
c,10,-0.083,9207,9179
o,40,0.805,9207,9180
c,22,0.009,9207,9181
o,40,0.805,9207,9182
c,10,-0.381,9207,9183
c,10,-0.395,9207,9184
c,10,-0.4,9207,9185
c,10,-0.083,9207,9186
c,10,-0.395,9207,9187
c,10,-0.083,9207,9188
c,10,-0.395,9207,9189
b,3,-0.105,9207,9190
o,40,0.805,9207,9191
o,40,0.818,9207,9192
o,28,-0.135,9207,9193
c,10,-0.083,9207,9194
o,40,0.818,9207,9195
o,40,-0.085,9207,9196
c,10,0.021,9207,9197
c,50,-0.379,9207,9198
o,40,0.818,9207,9199
o,40,-0.086,9207,9200
c,50,-0.392,9207,9201
c,10,-0.083,9207,9202
c,10,-0.381,9207,9203
o,40,0.805,9207,9204
n,1,0.012,9207,9205
o,40,-0.085,9207,9206
c,10,0.113,9229,9222
c,10,-0.779,9229,9223
c,10,-0.089,9229,9224
c,10,0.113,9229,9225
h,3,0.134,9229,9226
o,40,-0.084,9229,9227
h,3,-0.106,9229,9228
c,10,-0.393,9229,9247
c,10,-0.148,9229,9248
o,40,-0.392,9229,9249
n,35,0.161,9229,9250
c,10,-0.779,9229,9251
o,40,0.805,9229,9252
f,45,-0.113,9229,9253
f,45,-0.082,9229,9254
o,36,-0.085,9229,9255
c,10,-0.144,9229,9256
c,10,-0.395,9284,9285
h,3,0.118,9284,9286
c,10,-0.393,9284,9287
c,10,-0.083,9284,9288
c,10,-0.395,9284,9289
c,10,-0.076,9284,9290
c,10,-0.391,9284,9291
c,10,-0.395,9284,9292
n,1,0.012,9284,9293
o,40,0.805,9284,9294
o,40,-0.086,9284,9295
c,10,-0.083,9284,9296
n,38,0.801,9284,9297
c,10,-0.381,9284,9298
c,10,-0.083,9284,9299
o,40,-0.404,9284,9300
o,40,0.8,9284,9301
o,40,-0.085,9284,9302
o,40,0.805,9284,9303
c,10,-0.076,9284,9304
c,10,-0.137,9284,9305
c,10,-0.395,9284,9306
c,10,-0.395,9284,9307
o,40,-0.079,9284,9308
o,40,-0.085,9284,9309
o,40,0.805,9284,9310
c,10,-0.083,9329,9330
o,16,-0.393,9329,9331
c,10,-0.144,9329,9332
c,10,-0.396,9329,9333
o,40,-0.191,9329,9334
o,16,-0.368,9329,9335
h,3,0.056,9329,9336
c,10,-0.083,9329,9337
n,34,-0.398,9329,9338
h,3,0.163,9329,9339
c,10,-0.081,9329,9340
c,10,-0.083,9329,9341
c,10,-0.083,9329,9342
c,10,-0.083,9329,9343
c,10,0.244,9329,9344
h,22,0.054,9329,9345
o,40,0.015,9329,9346
n,3,0.817,9329,9347
c,10,-0.108,9367,9348
c,10,-0.191,9367,9349
c,10,-0.076,9367,9350
c,93,0.023,9367,9351
c,22,-0.088,9367,9352
c,10,-0.137,9367,9353
c,22,-0.394,9367,9354
c,22,-0.385,9367,9355
c,10,0.009,9367,9356
c,22,-0.107,9367,9357
c,22,-0.137,9367,9358
c,10,-0.113,9367,9359
c,10,-0.108,9367,9360
c,10,0.017,9367,9361
c,10,-0.137,9367,9362
c,10,0.112,9367,9363
h,3,-0.124,9367,9364
c,22,0.015,9367,9365
n,21,-0.121,9367,9366
c,10,0.017,9423,9388
c,10,-0.395,9423,9389
n,38,-0.137,9423,9390
o,52,-0.083,9423,9391
c,22,0.015,9423,9392
o,38,-0.11,9423,9393
c,22,-0.394,9423,9394
n,21,0.069,9423,9395
c,22,0.015,9423,9396
c,10,0.055,9423,9397
c,10,-0.396,9423,9398
c,10,-0.137,9423,9399
c,10,0.017,9423,9400
c,10,0.017,9423,9401
c,10,-0.137,9423,9402
c,22,-0.11,9423,9403
c,10,-0.137,9423,9404
c,10,0.006,9452,9453
o,40,0.015,9452,9454
c,10,0.008,9452,9455
c,10,0.006,9452,9456
c,10,-0.081,9452,9457
c,10,-0.083,9452,9458
c,10,-0.393,9452,9459
c,10,0.006,9452,9460
c,10,0.006,9452,9461
c,10,-0.091,9452,9462
o,16,-0.401,9452,9463
c,10,-0.379,9452,9464
h,3,0.148,9452,9465
c,34,-0.084,9452,9466
h,3,0.133,9452,9467
h,3,0.328,9452,9468
c,10,-0.393,9452,9469
o,40,-0.39,9452,9470
o,40,-0.082,9452,9471
c,10,0.006,9452,9472
c,10,-0.089,9452,9473
c,10,0.006,9452,9474
c,10,-0.091,9452,9475
h,3,0.166,9452,9476
c,34,0.158,9452,9477
h,3,0.148,9452,9478
c,10,-0.385,9500,9479
c,10,0.015,9500,9480
c,10,-0.394,9500,9481
c,10,0.158,9500,9482
o,40,-0.135,9500,9483
h,3,0.138,9500,9484
c,10,-0.089,9500,9485
h,3,0.815,9500,9486
o,40,0.03,9500,9487
o,40,-0.393,9500,9488
c,10,-0.377,9500,9489
c,10,-0.393,9500,9490
b,21,0.188,9500,9491
h,3,0.136,9500,9492
c,10,-0.385,9500,9493
c,10,-0.394,9500,9494
c,10,0.017,9500,9495
c,10,-0.394,9500,9496
h,3,0.161,9500,9497
c,16,0.03,9500,9498
h,3,-0.115,9500,9499
c,10,-0.343,9568,9523
o,40,-0.392,9568,9524
o,16,0.055,9568,9525
c,10,-0.091,9568,9526
c,10,0.015,9568,9527
o,16,-0.081,9568,9528
o,40,-0.392,9568,9529
h,3,0.166,9568,9530
c,34,-0.089,9568,9531
c,10,0.015,9568,9532
c,10,-0.393,9568,9533
c,10,-0.404,9568,9534
c,10,-0.137,9568,9535
c,34,-0.084,9568,9536
o,40,-0.392,9568,9537
c,34,-0.084,9568,9538
c,10,-0.089,9568,9569
c,10,-0.091,9568,9570
c,10,0.015,9568,9571
c,10,-0.081,9568,9572
c,10,0.006,9568,9573
c,10,-0.404,9568,9574
c,10,-0.091,9568,9575
o,40,-0.392,9568,9576
h,3,0.148,9568,9577
c,34,-0.084,9568,9578
c,10,0.006,9568,9579
c,10,-0.148,9638,9587
c,10,-0.39,9638,9588
c,10,-0.083,9638,9589
c,10,0.017,9638,9590
c,10,-0.137,9638,9591
o,40,-0.393,9638,9599
c,93,-0.137,9638,9600
c,194,-0.125,9638,9601
c,10,0.006,9638,9603
c,10,-0.191,9638,9604
c,10,-0.099,9638,9605
c,10,-0.076,9638,9606
c,10,-0.137,9638,9607
c,10,-0.076,9638,9608
h,3,0.154,9638,9609
c,34,-0.191,9638,9610
h,3,0.134,9638,9611
n,38,0.143,9638,9612
c,93,-0.137,9638,9613
c,93,-0.137,9638,9614
o,40,-0.393,9638,9615
c,10,-0.076,9638,9616
c,10,-0.137,9638,9617
c,10,0.021,9638,9618
c,10,-0.099,9638,9619
o,40,-0.385,9638,9620
h,3,0.154,9638,9621
c,93,-0.137,9638,9622
c,10,-0.385,9679,9643
c,10,0.015,9679,9644
c,10,-0.385,9679,9645
c,10,-0.081,9679,9646
c,10,-0.385,9679,9647
c,10,-0.404,9679,9648
c,10,-0.107,9679,9649
h,3,0.135,9679,9650
h,3,0.134,9679,9651
h,3,0.134,9679,9652
c,10,-0.392,9679,9653
c,10,0.015,9679,9654
h,3,0.134,9679,9655
h,3,0.142,9679,9656
c,10,-0.082,9679,9657
h,3,0.129,9679,9658
h,3,0.134,9679,9659
h,3,0.134,9679,9660
c,10,-0.079,9679,9661
o,40,-0.396,9679,9662
h,3,-0.12,9679,9663
c,10,-0.365,9679,9664
c,10,-0.418,9679,9665
c,10,-0.379,9679,9666
c,10,-0.394,9679,9667
o,40,-0.391,9679,9668
h,3,0.134,9679,9669
h,3,0.134,9679,9670
c,10,-0.137,9718,9699
c,26,-0.137,9718,9700
c,10,-0.134,9718,9701
o,41,-0.385,9718,9702
o,52,0.024,9718,9703
c,10,-0.111,9718,9704
o,52,-0.096,9718,9705
o,41,-0.781,9718,9706
c,10,-0.123,9718,9707
o,34,0.008,9718,9708
o,52,-0.385,9718,9709
c,10,-0.137,9718,9710
c,10,-0.137,9718,9711
c,10,-0.091,9718,9712
c,10,-0.137,9718,9713
c,10,-0.137,9718,9714
c,19,-0.137,9718,9715
o,50,0.006,9718,9716
o,35,-0.389,9718,9717
c,10,-0.079,9802,9739
c,10,-0.395,9802,9740
c,10,-0.091,9802,9741
c,10,-0.392,9802,9742
h,3,0.146,9802,9743
h,3,0.146,9802,9744
c,10,-0.395,9802,9745
c,10,-0.089,9802,9746
c,10,-0.395,9802,9747
b,3,-0.118,9802,9748
h,1,-0.12,9802,9749
c,10,-0.081,9802,9750
c,10,-0.089,9802,9751
c,10,-0.089,9802,9752
c,10,-0.083,9802,9753
h,3,-0.067,9802,9754
o,40,-0.391,9802,9755
c,10,-0.081,9802,9756
c,10,-0.081,9802,9757
h,3,0.146,9802,9758
h,3,0.146,9802,9759
h,3,0.141,9802,9760
c,10,-0.089,9802,9761
h,3,0.152,9802,9762
c,10,-0.089,9802,9763
c,10,-0.081,9802,9764
c,10,-0.081,9802,9765
h,3,0.136,9802,9766
h,3,0.152,9802,9767
c,10,-0.081,9802,9768
c,10,-0.081,9844,9804
c,10,-0.384,9844,9806
c,10,-0.083,9844,9807
c,10,-0.779,9844,9808
h,3,0.163,9844,9809
c,3,0.123,9844,9810
h,3,0.047,9844,9811
h,3,0.047,9844,9812
f,45,-0.112,9844,9813
c,10,-0.404,9844,9814
c,10,-0.089,9844,9815
o,16,0.015,9844,9816
o,40,-0.089,9844,9817
c,10,-0.083,9844,9818
c,10,-0.083,9844,9819
c,10,-0.393,9844,9820
c,10,-0.083,9844,9821
o,28,-0.393,9844,9823
o,40,-0.393,9844,9824
h,3,0.058,9844,9825
c,10,-0.091,9867,9845
c,10,-0.091,9867,9846
c,10,0.03,9867,9847
c,10,-0.076,9867,9848
c,25,-0.084,9867,9849
o,40,-0.11,9867,9850
c,25,-0.084,9867,9851
c,10,-0.369,9867,9852
c,25,-0.084,9867,9853
c,10,0.006,9867,9854
c,10,0.006,9867,9855
o,40,-0.089,9867,9856
h,3,-0.128,9867,9857
c,25,-0.15,9867,9858
o,40,-0.394,9867,9859
c,10,0.006,9867,9860
c,10,-0.091,9867,9861
c,10,0.006,9867,9862
c,10,-0.091,9867,9863
c,93,-0.084,9867,9864
o,40,-0.394,9867,9865
h,3,-0.128,9867,9866
c,10,-0.091,9867,9895
c,34,-0.084,9867,9896
c,10,0.006,9867,9897
c,10,-0.375,9867,9898
c,26,0.14,9940,9918
c,10,0.006,9940,9919
c,10,0.006,9940,9920
c,10,-0.376,9940,9921
c,10,0.006,9940,9922
n,3,0.062,9940,9923
c,25,-0.191,9940,9924
c,52,-0.191,9940,9925
c,10,-0.391,9940,9926
c,10,0.8,9940,9927
o,25,0.09,9940,9928
c,10,0.006,9940,9929
o,52,-0.137,9940,9930
c,25,-0.15,9940,9931
o,51,-0.393,9940,9932
c,10,0.006,9940,9933
c,10,0.146,9940,9934
c,10,-0.137,9940,9935
c,10,0.006,9940,9936
c,25,-0.191,9940,9937
h,3,-0.128,9940,9938
o,28,-0.385,9940,9939
